Time,Channel B,Channel C
(ns),(mV),(mV)

-11.13333434,-0.78740150,0.00000000
-10.73333433,-1.18110200,-0.39370070
-10.33333433,0.00000000,-0.78740150
-9.93333432,-1.57480300,-0.39370070
-9.53333432,-0.39370070,-0.39370070
-9.13333431,-0.78740150,-0.78740150
-8.73333431,-0.78740150,0.00000000
-8.33333430,-1.57480300,0.00000000
-7.93333430,0.00000000,-0.39370070
-7.53333429,-0.78740150,0.00000000
-7.13333428,-0.78740150,-0.39370070
-6.73333428,-1.18110200,0.00000000
-6.33333427,-0.39370070,-0.39370070
-5.93333427,-0.39370070,0.00000000
-5.53333426,-1.18110200,-0.78740150
-5.13333426,-1.57480300,0.00000000
-4.73333425,-0.78740150,-0.39370070
-4.33333425,-1.18110200,-0.39370070
-3.93333424,-0.39370070,-0.78740150
-3.53333424,-0.78740150,-0.39370070
-3.13333423,-1.18110200,-0.39370070
-2.73333423,-0.78740150,0.00000000
-2.33333422,-0.78740150,-0.78740150
-1.93333421,-1.18110200,0.00000000
-1.53333421,-0.39370070,-0.39370070
-1.13333420,0.00000000,0.39370070
-0.73333420,1.57480300,-0.78740150
-0.33333419,1.96850400,0.00000000
0.06666581,4.33070900,0.00000000
0.46666582,2.75590500,-0.39370070
0.86666582,3.93700800,0.00000000
1.26666583,3.14960600,-0.39370070
1.66666583,3.93700800,-0.39370070
2.06666584,2.75590500,0.00000000
2.46666584,3.54330700,-0.39370070
2.86666585,1.18110200,0.39370070
3.26666585,1.96850400,0.00000000
3.66666586,0.78740150,0.00000000
4.06666587,1.18110200,0.00000000
4.46666587,0.39370070,-0.39370070
4.86666588,0.39370070,0.00000000
5.26666588,0.39370070,0.00000000
5.66666589,0.78740150,-0.39370070
6.06666589,0.00000000,0.39370070
6.46666590,0.00000000,-0.39370070
6.86666590,-1.57480300,0.00000000
7.26666591,-0.39370070,-0.39370070
7.66666591,-0.78740150,0.00000000
8.06666592,-0.39370070,-0.39370070
8.46666592,-1.18110200,-0.39370070
8.86666593,-0.78740150,-0.78740150
9.26666593,-0.39370070,-0.39370070
9.66666594,-0.78740150,-0.39370070
10.06666595,-1.18110200,-0.39370070
10.46666595,-0.39370070,-0.39370070
10.86666596,-1.18110200,-0.39370070
11.26666596,-0.39370070,-0.39370070
11.66666597,-1.57480300,0.00000000
12.06666597,-0.78740150,0.00000000
12.46666598,-1.57480300,0.00000000
12.86666598,-0.39370070,-0.39370070
13.26666599,-1.57480300,0.00000000
13.66666599,-1.18110200,-0.39370070
14.06666600,-1.96850400,-0.39370070
14.46666600,-0.78740150,-0.78740150
14.86666601,-1.57480300,-0.39370070
15.26666601,-0.78740150,-0.78740150
15.66666602,-1.57480300,-0.78740150
16.06666603,-0.78740150,-0.78740150
16.46666603,-1.96850400,-0.39370070
16.86666604,-0.39370070,-0.78740150
17.26666604,-1.57480300,-0.78740150
17.66666605,-0.39370070,-0.78740150
18.06666605,-1.18110200,-0.39370070
18.46666606,-0.78740150,0.00000000
18.86666606,-1.18110200,-0.39370070
19.26666607,-0.39370070,-0.39370070
19.66666607,-1.18110200,-0.39370070
20.06666608,-0.78740150,-0.39370070
20.46666608,-1.18110200,0.00000000
20.86666609,-0.39370070,-0.39370070
21.26666609,-1.18110200,-0.39370070
21.66666610,-0.39370070,-0.39370070
22.06666611,-1.57480300,-0.39370070
22.46666611,-0.39370070,0.00000000
22.86666612,-1.18110200,-0.39370070
23.26666612,-1.18110200,-0.39370070
23.66666613,-1.57480300,0.00000000
24.06666613,-1.18110200,-0.78740150
24.46666614,-1.18110200,0.00000000
24.86666614,-0.78740150,-0.39370070
25.26666615,-0.39370070,-0.39370070
25.66666615,0.78740150,-0.39370070
26.06666616,0.39370070,0.00000000
26.46666616,1.18110200,0.00000000
26.86666617,1.18110200,-0.39370070
27.26666617,2.75590500,0.00000000
27.66666618,1.57480300,0.00000000
28.06666619,1.96850400,-0.78740150
28.46666619,1.96850400,-0.39370070
28.86666620,2.75590500,0.00000000
29.26666620,1.57480300,0.00000000
29.66666621,1.96850400,-0.39370070
30.06666621,1.57480300,0.00000000
30.46666622,1.96850400,-0.39370070
30.86666622,0.39370070,-0.78740150
31.26666623,1.18110200,0.00000000
31.66666623,0.78740150,0.00000000
32.06666624,0.78740150,-0.39370070
32.46666624,0.39370070,-0.39370070
32.86666625,0.78740150,-0.39370070
33.26666626,0.00000000,-0.39370070
33.66666626,0.00000000,-0.39370070
34.06666627,-0.39370070,0.00000000
34.46666627,-0.39370070,0.00000000
34.86666628,-0.39370070,-0.39370070
35.26666628,-0.39370070,-0.78740150
35.66666629,0.00000000,0.00000000
36.06666629,-0.39370070,-0.39370070
36.46666630,-1.18110200,0.00000000
36.86666630,-0.78740150,0.00000000
37.26666631,-0.78740150,-0.39370070
37.66666631,0.00000000,-0.39370070
38.06666632,-1.18110200,0.00000000
38.46666632,-0.78740150,0.00000000
38.86666633,-1.18110200,-0.39370070
39.26666634,-0.39370070,-0.78740150
39.66666634,-1.18110200,-0.39370070
40.06666635,-0.39370070,0.00000000
40.46666635,-1.18110200,-0.39370070
40.86666636,-0.78740150,-0.39370070
41.26666636,-1.18110200,0.00000000
41.66666637,-0.78740150,-0.39370070
