Time,Channel B,Channel C
(ns),(mV),(mV)

-10.88000010,0.00000000,0.39370070
-10.48000009,-0.78740150,0.78740150
-10.08000008,0.00000000,0.39370070
-9.68000008,0.00000000,0.39370070
-9.28000007,0.39370070,0.00000000
-8.88000007,-0.39370070,0.39370070
-8.48000006,0.78740150,0.00000000
-8.08000006,0.00000000,0.78740150
-7.68000005,0.39370070,0.78740150
-7.28000005,0.00000000,0.78740150
-6.88000004,0.39370070,0.00000000
-6.48000004,0.00000000,0.39370070
-6.08000003,0.00000000,0.39370070
-5.68000003,-0.39370070,0.78740150
-5.28000002,0.00000000,0.00000000
-4.88000002,-0.39370070,0.39370070
-4.48000001,-0.39370070,0.39370070
-4.08000000,0.00000000,1.18110200
-3.68000000,0.39370070,0.39370070
-3.27999999,-0.39370070,0.39370070
-2.87999999,0.39370070,0.39370070
-2.47999998,0.00000000,0.39370070
-2.07999998,0.78740150,0.78740150
-1.67999997,-0.39370070,0.39370070
-1.27999997,1.18110200,0.39370070
-0.87999996,0.78740150,0.78740150
-0.47999996,3.14960600,0.00000000
-0.07999995,3.54330700,0.39370070
0.32000005,5.51181100,0.78740150
0.72000006,3.93700800,0.78740150
1.12000006,5.51181100,0.78740150
1.52000007,4.72440900,0.00000000
1.92000008,3.93700800,0.39370070
2.32000008,2.75590500,0.39370070
2.72000009,2.75590500,0.39370070
3.12000009,1.96850400,0.39370070
3.52000010,2.36220500,0.39370070
3.92000010,1.57480300,0.00000000
4.32000011,1.57480300,0.39370070
4.72000011,0.78740150,0.00000000
5.12000012,1.18110200,0.39370070
5.52000012,-0.39370070,0.39370070
5.92000013,0.39370070,0.39370070
6.32000013,0.00000000,0.00000000
6.72000014,0.39370070,0.39370070
7.12000015,0.39370070,0.39370070
7.52000015,0.39370070,0.39370070
7.92000016,-0.39370070,0.39370070
8.32000016,0.39370070,0.00000000
8.72000017,0.00000000,0.39370070
9.12000017,0.78740150,0.39370070
9.52000018,0.00000000,0.78740150
9.92000018,0.39370070,0.78740150
10.32000019,0.00000000,0.39370070
10.72000019,0.39370070,-0.39370070
11.12000020,-0.78740150,0.39370070
11.52000020,0.00000000,0.00000000
11.92000021,-0.39370070,0.39370070
12.32000021,0.39370070,0.00000000
12.72000022,-0.39370070,0.39370070
13.12000023,0.39370070,0.39370070
13.52000023,0.00000000,0.39370070
13.92000024,0.39370070,0.00000000
14.32000024,-0.39370070,0.39370070
14.72000025,-0.39370070,0.39370070
15.12000025,-0.39370070,0.39370070
15.52000026,0.00000000,0.00000000
15.92000026,-0.39370070,1.18110200
16.32000027,0.39370070,0.78740150
16.72000027,-0.39370070,1.18110200
17.12000028,0.78740150,0.39370070
17.52000028,0.00000000,0.39370070
17.92000029,0.39370070,0.00000000
18.32000029,0.00000000,0.39370070
18.72000030,0.78740150,0.00000000
19.12000031,-0.39370070,0.39370070
19.52000031,0.78740150,0.39370070
19.92000032,0.00000000,0.78740150
20.32000032,0.39370070,-0.39370070
20.72000033,0.39370070,0.78740150
21.12000033,-0.39370070,0.00000000
21.52000034,0.00000000,0.78740150
21.92000034,0.00000000,0.00000000
22.32000035,-0.39370070,0.39370070
22.72000035,-0.39370070,0.00000000
23.12000036,-0.78740150,0.78740150
23.52000036,0.00000000,0.00000000
23.92000037,-0.39370070,1.18110200
24.32000037,-0.39370070,0.78740150
24.72000038,-0.39370070,0.78740150
25.12000039,0.39370070,0.00000000
25.52000039,0.39370070,0.00000000
25.92000040,0.78740150,0.78740150
26.32000040,1.18110200,0.78740150
26.72000041,2.36220500,0.00000000
27.12000041,1.57480300,0.39370070
27.52000042,3.14960600,0.39370070
27.92000042,2.36220500,0.00000000
28.32000043,3.14960600,0.39370070
28.72000043,1.96850400,0.78740150
29.12000044,2.75590500,0.00000000
29.52000044,1.96850400,0.39370070
29.92000045,1.96850400,0.00000000
30.32000045,1.57480300,0.78740150
30.72000046,2.36220500,0.00000000
31.12000047,1.57480300,0.39370070
31.52000047,1.57480300,0.39370070
31.92000048,1.57480300,0.00000000
32.32000048,1.18110200,0.39370070
32.72000049,1.18110200,0.78740150
33.12000049,1.18110200,0.78740150
33.52000050,-0.39370070,0.78740150
33.92000050,1.18110200,0.00000000
34.32000051,0.00000000,1.18110200
34.72000051,0.78740150,0.00000000
35.12000052,-0.39370070,0.39370070
35.52000052,0.39370070,0.00000000
35.92000053,0.00000000,0.39370070
36.32000053,-0.39370070,0.00000000
36.72000054,0.00000000,0.39370070
37.12000055,0.78740150,0.39370070
37.52000055,-0.39370070,0.78740150
37.92000056,0.00000000,0.78740150
38.32000056,-0.39370070,0.39370070
38.72000057,-0.39370070,0.39370070
39.12000057,-0.39370070,0.78740150
39.52000058,-0.39370070,0.39370070
39.92000058,-0.39370070,0.39370070
40.32000059,0.39370070,0.39370070
40.72000059,-0.39370070,0.78740150
41.12000060,-0.78740150,0.78740150
41.52000060,-0.39370070,0.39370070
41.92000061,0.39370070,0.39370070
