Time,Channel B,Channel C
(ns),(mV),(mV)

-11.15000012,-1.18110200,-0.78740150
-10.75000011,-1.96850400,0.00000000
-10.35000011,-1.18110200,-1.18110200
-9.95000010,-1.57480300,-0.78740150
-9.55000010,-1.18110200,-0.78740150
-9.15000009,-2.36220500,-0.39370070
-8.75000009,-1.57480300,-1.18110200
-8.35000008,-1.96850400,-0.78740150
-7.95000007,-1.57480300,-0.78740150
-7.55000007,-1.96850400,-0.39370070
-7.15000006,-1.18110200,-0.39370070
-6.75000006,-1.57480300,-0.78740150
-6.35000005,-1.18110200,-0.78740150
-5.95000005,-1.57480300,-0.78740150
-5.55000004,-1.18110200,-0.78740150
-5.15000004,-2.36220500,-0.78740150
-4.75000003,-0.78740150,-0.78740150
-4.35000003,-1.96850400,-0.78740150
-3.95000002,-0.78740150,-1.18110200
-3.55000002,-1.57480300,-0.78740150
-3.15000001,-1.57480300,-1.18110200
-2.75000001,-2.36220500,-0.78740150
-2.35000000,-1.18110200,-0.39370070
-1.94999999,-1.96850400,-0.78740150
-1.54999999,-1.57480300,-0.78740150
-1.14999998,-1.57480300,-1.18110200
-0.74999998,-1.18110200,-0.39370070
-0.34999997,-1.57480300,-0.78740150
0.05000003,4.72440900,-0.39370070
0.45000004,14.56693000,-0.78740150
0.85000004,28.34645000,-1.18110200
1.25000005,37.00787000,-0.39370070
1.65000005,41.33858000,-0.39370070
2.05000006,40.94488000,-0.39370070
2.45000006,41.33858000,-1.18110200
2.85000007,38.58267000,-0.39370070
3.25000007,35.82677000,-0.39370070
3.65000008,31.88976000,-0.39370070
4.05000009,28.34645000,-0.78740150
4.45000009,23.22835000,-0.78740150
4.85000010,20.07874000,-0.39370070
5.25000010,16.53543000,-0.39370070
5.65000011,14.17323000,-0.78740150
6.05000011,11.41732000,-0.39370070
6.45000012,10.23622000,-0.39370070
6.85000012,7.87401500,0.00000000
7.25000013,7.08661400,-1.18110200
7.65000013,4.72440900,-0.39370070
8.05000014,4.33070900,-0.78740150
8.45000014,2.36220500,-0.39370070
8.85000015,2.36220500,-0.78740150
9.25000015,1.18110200,-0.78740150
9.65000016,1.18110200,-0.78740150
10.05000017,0.39370070,-0.78740150
10.45000017,0.39370070,-1.18110200
10.85000018,-0.39370070,-0.39370070
11.25000018,-0.39370070,-1.18110200
11.65000019,-1.18110200,-0.78740150
12.05000019,-0.39370070,-0.78740150
12.45000020,-1.57480300,-0.39370070
12.85000020,-1.18110200,-0.78740150
13.25000021,-1.57480300,-0.78740150
13.65000021,-0.78740150,-0.78740150
14.05000022,-1.96850400,-0.39370070
14.45000022,-1.18110200,-0.78740150
14.85000023,-1.96850400,-0.78740150
15.25000023,-1.57480300,-1.18110200
15.65000024,-2.75590500,-0.39370070
16.05000025,-1.96850400,-0.78740150
16.45000025,-3.14960600,-1.18110200
16.85000026,-1.96850400,-0.78740150
17.25000026,-2.75590500,-0.78740150
17.65000027,-2.36220500,-0.78740150
18.05000027,-3.14960600,-0.39370070
18.45000028,-2.36220500,-1.18110200
18.85000028,-2.75590500,-0.78740150
19.25000029,-2.75590500,-0.78740150
19.65000029,-2.75590500,-1.18110200
20.05000030,-1.96850400,-0.78740150
20.45000030,-1.96850400,-0.78740150
20.85000031,-1.18110200,-1.18110200
21.25000031,-1.96850400,-0.78740150
21.65000032,-1.57480300,-1.18110200
22.05000033,-1.96850400,-0.39370070
22.45000033,-1.57480300,-1.18110200
22.85000034,-1.96850400,-0.78740150
23.25000034,-1.96850400,-0.78740150
23.65000035,-2.36220500,-0.78740150
24.05000035,-1.57480300,-0.39370070
24.45000036,-3.14960600,-0.78740150
24.85000036,-4.72440900,-1.18110200
25.25000037,-6.29921200,-1.18110200
25.65000037,-5.51181100,-1.18110200
26.05000038,-4.33070900,-0.78740150
26.45000038,-1.18110200,-0.78740150
26.85000039,1.96850400,-0.78740150
27.25000040,7.08661400,-0.78740150
27.65000040,10.62992000,-1.18110200
28.05000041,15.35433000,-1.18110200
28.45000041,17.32283000,-0.78740150
28.85000042,20.86614000,-1.57480300
29.25000042,22.04724000,-0.39370070
29.65000043,23.22835000,-1.18110200
30.05000043,22.83464000,0.00000000
30.45000044,22.83464000,-1.18110200
30.85000044,20.86614000,-0.39370070
31.25000045,20.86614000,-0.78740150
31.65000045,18.50394000,-0.78740150
32.05000046,18.11024000,-0.78740150
32.45000046,15.35433000,-1.18110200
32.85000047,14.96063000,-0.78740150
33.25000048,11.81102000,-0.39370070
33.65000048,10.62992000,-0.78740150
34.05000049,8.26771600,-0.78740150
34.45000049,8.26771600,0.00000000
34.85000050,7.08661400,-0.78740150
35.25000050,5.90551100,-0.78740150
35.65000051,3.54330700,-0.78740150
36.05000051,3.54330700,-1.18110200
36.45000052,1.96850400,-0.78740150
36.85000052,1.96850400,-1.18110200
37.25000053,0.78740150,-0.78740150
37.65000053,0.39370070,-1.18110200
38.05000054,-0.78740150,-0.39370070
38.45000054,-0.39370070,-1.18110200
38.85000055,-0.78740150,-0.39370070
39.25000056,-1.18110200,-0.78740150
39.65000056,-1.96850400,-0.39370070
40.05000057,-1.18110200,-0.78740150
40.45000057,-1.96850400,-0.39370070
40.85000058,-2.75590500,-1.18110200
41.25000058,-2.75590500,-0.78740150
41.65000059,-3.14960600,-0.78740150
