Time,Channel B,Channel C
(ns),(mV),(mV)

-10.94545529,-0.78740150,-0.78740150
-10.54545529,-1.57480300,-0.39370070
-10.14545528,-1.18110200,-1.18110200
-9.74545528,-1.57480300,-0.78740150
-9.34545527,-1.18110200,-1.18110200
-8.94545527,-1.57480300,-0.78740150
-8.54545526,-1.18110200,-1.18110200
-8.14545525,-1.18110200,-0.39370070
-7.74545525,-0.78740150,-0.78740150
-7.34545524,-1.96850400,-0.39370070
-6.94545524,-0.39370070,-0.39370070
-6.54545523,-1.96850400,-0.39370070
-6.14545523,-0.39370070,-0.78740150
-5.74545522,-1.57480300,-1.18110200
-5.34545522,-1.57480300,-1.57480300
-4.94545521,-1.96850400,-0.39370070
-4.54545521,-2.36220500,-1.18110200
-4.14545520,-1.18110200,1.18110200
-3.74545520,-1.18110200,1.18110200
-3.34545519,-3.14960600,0.78740150
-2.94545519,-2.36220500,2.75590500
-2.54545518,-3.54330700,4.72440900
-2.14545517,-3.14960600,3.14960600
-1.74545517,-3.93700800,2.75590500
-1.34545516,-1.96850400,2.75590500
-0.94545516,1.18110200,3.54330700
-0.54545515,2.36220500,2.75590500
-0.14545515,2.36220500,7.08661400
0.25454486,6.69291300,14.96063000
0.65454486,12.59842000,23.22835000
1.05454487,21.25984000,27.55905000
1.45454487,31.10236000,32.67717000
1.85454488,43.30709000,35.43307000
2.25454488,48.42519000,36.22047000
2.65454489,49,35.03937000
3.05454489,49.60630000,34.25197000
3.45454490,43.30709000,29.92126000
3.85454491,40.15748000,22.44094000
4.25454491,44.88189000,14.96063000
4.65454492,42.51968000,15.74803000
5.05454492,38.18897000,12.99213000
5.45454493,32.67717000,3.93700800
5.85454493,26.77165000,-2.75590500
6.25454494,22.04724000,-2.75590500
6.65454494,20.86614000,-7.08661400
7.05454495,16.14173000,-9.05511800
7.45454495,1.57480300,-3.93700800
7.85454496,-11.02362000,1.96850400
8.25454496,-17.32283000,-3.54330700
8.65454497,-20.07874000,-7.87401500
9.05454497,-24.40945000,-7.87401500
9.45454498,-31.10236000,-11.81102000
9.85454499,-36.61417000,-22.44094000
10.25454499,-44.48819000,-29.52756000
10.65454500,-47.63779000,-29.13386000
11.05454500,-47.24409000,-23.62205000
11.45454501,-49.60630000,-16.92913000
11.85454501,-49,-6.69291300
12.25454502,-47.24409000,1.96850400
12.65454502,-35.82677000,8.26771600
13.05454503,-25.19685000,10.62992000
13.45454503,-21.65354000,12.59842000
13.85454504,-20.47244000,9.84251900
14.25454504,-23.62205000,7.48031400
14.65454505,-25.59055000,-0.39370070
15.05454506,-25.19685000,-1.96850400
15.45454506,-20.86614000,-0.78740150
15.85454507,-14.17323000,-0.78740150
16.25454507,2.75590500,-3.54330700
16.65454508,13.77953000,-3.93700800
17.05454508,22.04724000,-3.93700800
17.45454509,24.80315000,-4.33070900
17.85454509,22.04724000,-2.36220500
18.25454510,13.38583000,1.96850400
18.65454510,5.11811000,11.02362000
19.05454511,6.69291300,13.77953000
19.45454511,12.59842000,8.26771600
19.85454512,24.01575000,2.75590500
20.25454512,35.43307000,0.00000000
20.65454513,48.81889000,-7.48031400
21.05454514,50,-11.81102000
21.45454514,50,-9.44881800
21.85454515,50,-3.93700800
22.25454515,50,-0.78740150
22.65454516,50,1.96850400
23.05454516,50,6.29921200
23.45454517,44.88189000,3.54330700
23.85454517,24.40945000,-4.72440900
24.25454518,7.48031400,-18.89764000
24.65454518,-14.96063000,-29.52756000
25.05454519,-33.07087000,-33.46457000
25.45454519,-50,-35.43307000
25.85454520,-50,-38.97638000
26.25454520,-50,-37.40157000
26.65454521,-50,-29.52756000
27.05454522,-50,-16.92913000
27.45454522,-50,-5.11811000
27.85454523,-50,5.11811000
28.25454523,-43.30709000,13.77953000
28.65454524,-35.82677000,19.29134000
29.05454524,-27.16535000,29.52756000
29.45454525,-24.01575000,48.03149000
29.85454525,-20.86614000,50
30.25454526,-9.05511800,50
30.65454526,1.18110200,50
31.05454527,11.81102000,50
31.45454527,20.47244000,50
31.85454528,32.67717000,50
32.25454528,45.66929000,44.88189000
32.65454529,48.42519000,38.18897000
33.05454530,42.91338000,32.67717000
33.45454530,39.37008000,34.64567000
33.85454531,41.33858000,37.00787000
34.25454531,40.55118000,38.58267000
34.65454532,37.79527000,29.13386000
35.05454532,27.16535000,20.47244000
35.45454533,16.53543000,7.48031400
35.85454533,6.69291300,-9.84251900
36.25454534,-3.14960600,-32.28346000
36.65454534,-17.32283000,-50
37.05454535,-30.70866000,-50
37.45454535,-42.51968000,-50
37.85454536,-46.06299000,-50
38.25454536,-41.33858000,-50
38.65454537,-32.67717000,-50
39.05454538,-26.77165000,-50
39.45454538,-21.25984000,-50
39.85454539,-18.89764000,-50
40.25454539,-13.38583000,-34.25197000
40.65454540,-12.59842000,-20.86614000
41.05454540,-9.44881800,-15.35433000
41.45454541,-8.66141700,-12.20472000
41.85454541,-6.29921200,-13.77953000
