Time,Channel B,Channel C
(ns),(mV),(mV)

-11.00000011,1.18110200,-1.18110200
-10.60000010,-1.18110200,-0.78740150
-10.20000009,-1.96850400,-1.18110200
-9.80000009,-3.93700800,-0.39370070
-9.40000008,-3.14960600,-0.78740150
-9.00000008,-3.14960600,-0.39370070
-8.60000007,-1.96850400,-1.18110200
-8.20000007,-0.78740150,-1.18110200
-7.80000006,0.78740150,-0.78740150
-7.40000006,0.00000000,-0.78740150
-7.00000005,-0.78740150,0.00000000
-6.60000005,-1.57480300,1.96850400
-6.20000004,-1.57480300,2.36220500
-5.80000004,-3.54330700,1.96850400
-5.40000003,-4.33070900,1.18110200
-5.00000003,-6.69291300,1.57480300
-4.60000002,-5.90551100,-0.39370070
-4.20000001,-6.69291300,-0.78740150
-3.80000001,-5.51181100,-3.14960600
-3.40000000,-4.72440900,-2.75590500
-3.00000000,-3.14960600,-3.14960600
-2.59999999,-3.14960600,-1.57480300
-2.19999999,-1.96850400,-0.78740150
-1.79999998,-1.57480300,0.78740150
-1.39999998,0.00000000,1.18110200
-0.99999997,0.39370070,1.96850400
-0.59999997,1.57480300,1.57480300
-0.19999996,3.14960600,2.75590500
0.20000004,4.72440900,1.18110200
0.60000005,5.51181100,1.18110200
1.00000005,4.72440900,0.00000000
1.40000006,3.14960600,-0.78740150
1.80000007,3.93700800,-1.18110200
2.20000007,1.96850400,-1.57480300
2.60000008,1.96850400,-1.96850400
3.00000008,0.39370070,-3.14960600
3.40000009,1.18110200,-4.33070900
3.80000009,-0.39370070,-5.11811000
4.20000010,-1.18110200,-5.51181100
4.60000010,-3.14960600,-5.11811000
5.00000011,-3.14960600,-5.11811000
5.40000011,-4.33070900,-4.33070900
5.80000012,-4.33070900,-3.93700800
6.20000012,-4.72440900,-1.96850400
6.60000013,-3.93700800,-1.18110200
7.00000014,-3.93700800,-1.18110200
7.40000014,-2.36220500,-1.18110200
7.80000015,-3.14960600,-0.39370070
8.20000015,-1.96850400,0.00000000
8.60000016,-1.96850400,0.39370070
9.00000016,-0.78740150,1.18110200
9.40000017,-0.39370070,2.36220500
9.80000017,0.00000000,2.75590500
10.20000018,-0.78740150,3.54330700
10.60000018,0.00000000,2.75590500
11.00000019,-0.39370070,3.93700800
11.40000019,-0.39370070,3.14960600
11.80000020,-1.18110200,3.93700800
12.20000020,-0.39370070,3.54330700
12.60000021,0.39370070,3.54330700
13.00000022,1.96850400,3.14960600
13.40000022,1.96850400,2.75590500
13.80000023,3.14960600,1.96850400
14.20000023,1.57480300,1.96850400
14.60000024,1.57480300,1.57480300
15.00000024,0.39370070,1.57480300
15.40000025,0.00000000,1.57480300
15.80000025,-1.57480300,1.57480300
16.20000026,-1.57480300,0.78740150
16.60000026,-2.36220500,0.39370070
17.00000027,-1.57480300,-0.78740150
17.40000027,-1.57480300,-1.57480300
17.80000028,-1.57480300,-2.75590500
18.20000028,-1.18110200,-3.14960600
18.60000029,0.00000000,-4.33070900
19.00000030,-0.39370070,-2.75590500
19.40000030,0.39370070,-3.54330700
19.80000031,0.39370070,-1.96850400
20.20000031,1.18110200,-1.96850400
20.60000032,0.00000000,-0.78740150
21.00000032,0.39370070,-0.39370070
21.40000033,-0.39370070,0.00000000
21.80000033,-0.39370070,0.00000000
22.20000034,-0.39370070,0.00000000
22.60000034,0.00000000,-0.39370070
23.00000035,-1.18110200,-0.39370070
23.40000035,-0.39370070,-0.78740150
23.80000036,-1.18110200,-1.18110200
24.20000036,-0.39370070,-1.57480300
24.60000037,-1.57480300,-1.18110200
25.00000038,-1.18110200,-0.39370070
25.40000038,-1.18110200,0.39370070
25.80000039,0.00000000,0.78740150
26.20000039,-1.18110200,1.57480300
26.60000040,-0.78740150,0.78740150
27.00000040,-1.18110200,1.57480300
27.40000041,-0.39370070,0.78740150
27.80000041,-1.57480300,1.18110200
28.20000042,-1.18110200,0.00000000
28.60000042,-1.18110200,-0.39370070
29.00000043,-1.18110200,-1.57480300
29.40000043,-1.57480300,-1.18110200
29.80000044,-1.18110200,-1.57480300
30.20000044,-1.57480300,-1.57480300
30.60000045,-1.18110200,-1.96850400
31.00000046,-3.14960600,-1.57480300
31.40000046,-3.54330700,-1.57480300
31.80000047,-5.11811000,-0.78740150
32.20000047,-4.72440900,-0.78740150
32.60000048,-5.51181100,-0.39370070
33.00000048,-4.33070900,-0.39370070
33.40000049,-4.72440900,0.39370070
33.80000049,-2.36220500,-1.18110200
34.20000050,-1.57480300,-1.57480300
34.60000050,-0.39370070,-0.78740150
35.00000051,0.39370070,0.00000000
35.40000051,1.57480300,0.00000000
35.80000052,1.18110200,0.78740150
36.20000052,1.57480300,1.18110200
36.60000053,0.78740150,1.57480300
37.00000054,1.57480300,1.57480300
37.40000054,0.39370070,1.18110200
37.80000055,1.18110200,0.78740150
38.20000055,0.78740150,0.39370070
38.60000056,0.78740150,0.00000000
39.00000056,0.78740150,0.39370070
39.40000057,2.36220500,0.00000000
39.80000057,1.57480300,0.39370070
40.20000058,3.14960600,-0.39370070
40.60000058,1.96850400,-0.39370070
41.00000059,2.36220500,-0.78740150
41.40000059,1.18110200,-0.78740150
41.80000060,1.18110200,-1.18110200
