Time,Channel B,Channel C
(ns),(mV),(mV)

-11.13333434,-1.57480300,-1.18110200
-10.73333433,-1.96850400,-1.18110200
-10.33333433,-1.18110200,-1.18110200
-9.93333432,-1.96850400,-0.78740150
-9.53333432,-1.18110200,-1.18110200
-9.13333431,-2.36220500,-0.78740150
-8.73333431,-1.57480300,-1.57480300
-8.33333430,-1.96850400,-0.78740150
-7.93333430,-1.18110200,-1.57480300
-7.53333429,-1.18110200,-0.78740150
-7.13333428,-1.57480300,-0.78740150
-6.73333428,-1.57480300,-0.78740150
-6.33333427,-1.57480300,-1.57480300
-5.93333427,-1.96850400,-0.78740150
-5.53333426,-1.96850400,-1.18110200
-5.13333426,-2.36220500,-0.78740150
-4.73333425,-1.18110200,-1.18110200
-4.33333425,-1.96850400,-1.18110200
-3.93333424,-1.57480300,-1.18110200
-3.53333424,-1.57480300,-1.18110200
-3.13333423,-1.57480300,-0.78740150
-2.73333423,-1.57480300,-1.18110200
-2.33333422,-1.18110200,-1.18110200
-1.93333421,-1.96850400,-0.78740150
-1.53333421,-0.39370070,-1.18110200
-1.13333420,0.39370070,-1.18110200
-0.73333420,2.36220500,-1.18110200
-0.33333419,1.96850400,-0.78740150
0.06666581,4.33070900,-0.39370070
0.46666582,3.93700800,-1.18110200
0.86666582,3.93700800,-1.18110200
1.26666583,3.14960600,-1.57480300
1.66666583,3.54330700,-0.78740150
2.06666584,1.96850400,-0.39370070
2.46666584,1.96850400,-0.78740150
2.86666585,0.78740150,-0.39370070
3.26666585,1.18110200,-1.18110200
3.66666586,0.39370070,-0.78740150
4.06666587,0.39370070,-1.57480300
4.46666587,-0.39370070,-1.18110200
4.86666588,0.39370070,-0.78740150
5.26666588,0.00000000,-0.78740150
5.66666589,0.39370070,-0.78740150
6.06666589,0.00000000,-0.78740150
6.46666590,0.39370070,-0.39370070
6.86666590,-0.78740150,-0.39370070
7.26666591,-0.39370070,-1.18110200
7.66666591,-1.18110200,-0.78740150
8.06666592,-0.78740150,-1.57480300
8.46666592,-1.57480300,-0.39370070
8.86666593,-0.78740150,-0.78740150
9.26666593,-1.57480300,-0.39370070
9.66666594,-1.18110200,-1.18110200
10.06666595,-1.96850400,-0.78740150
10.46666595,-1.57480300,-1.57480300
10.86666596,-1.96850400,-1.18110200
11.26666596,-1.18110200,-1.57480300
11.66666597,-1.96850400,-0.78740150
12.06666597,-1.57480300,-1.57480300
12.46666598,-2.36220500,-0.39370070
12.86666598,-1.18110200,-0.78740150
13.26666599,-1.96850400,-0.78740150
13.66666599,-1.18110200,-0.39370070
14.06666600,-2.36220500,-0.78740150
14.46666600,-1.18110200,-1.57480300
14.86666601,-1.96850400,-1.18110200
15.26666601,-1.18110200,-1.18110200
15.66666602,-1.96850400,-1.18110200
16.06666603,-1.96850400,-1.18110200
16.46666603,-1.96850400,-0.78740150
16.86666604,-0.78740150,-1.18110200
17.26666604,-1.96850400,-1.18110200
17.66666605,-1.18110200,-0.78740150
18.06666605,-1.96850400,-0.78740150
18.46666606,-1.57480300,-1.18110200
18.86666606,-1.96850400,-0.78740150
19.26666607,-1.18110200,-1.18110200
19.66666607,-2.36220500,-0.78740150
20.06666608,-1.18110200,-1.18110200
20.46666608,-2.36220500,-0.78740150
20.86666609,-1.96850400,-0.78740150
21.26666609,-1.96850400,-0.39370070
21.66666610,-1.57480300,-1.18110200
22.06666611,-1.96850400,-0.39370070
22.46666611,-1.57480300,-1.18110200
22.86666612,-1.96850400,-1.18110200
23.26666612,-1.96850400,-1.57480300
23.66666613,-2.75590500,-0.78740150
24.06666613,-2.75590500,-0.78740150
24.46666614,-2.36220500,-0.78740150
24.86666614,-1.57480300,-0.78740150
25.26666615,-1.18110200,-1.18110200
25.66666615,-0.78740150,-0.39370070
26.06666616,-0.39370070,-0.78740150
26.46666616,0.78740150,-0.39370070
26.86666617,0.78740150,-0.78740150
27.26666617,1.18110200,-0.78740150
27.66666618,1.57480300,0.00000000
28.06666619,1.18110200,-1.18110200
28.46666619,1.57480300,-0.39370070
28.86666620,1.57480300,-1.18110200
29.26666620,1.18110200,-1.18110200
29.66666621,1.57480300,-1.18110200
30.06666621,0.39370070,-0.78740150
30.46666622,1.57480300,-1.18110200
30.86666622,0.00000000,-0.78740150
31.26666623,0.39370070,-1.18110200
31.66666623,0.00000000,-0.78740150
32.06666624,0.39370070,-1.18110200
32.46666624,-1.18110200,-0.78740150
32.86666625,0.00000000,-0.78740150
33.26666626,-0.39370070,-0.78740150
33.66666626,0.00000000,-1.57480300
34.06666627,-0.78740150,-0.78740150
34.46666627,-0.78740150,-0.78740150
34.86666628,-1.18110200,-1.18110200
35.26666628,-0.39370070,-0.78740150
35.66666629,-1.18110200,-0.39370070
36.06666629,-1.18110200,-1.57480300
36.46666630,-1.57480300,-1.18110200
36.86666630,-1.18110200,-0.78740150
37.26666631,-1.57480300,-1.18110200
37.66666631,-1.18110200,-0.78740150
38.06666632,-1.96850400,-0.78740150
38.46666632,-1.18110200,-1.57480300
38.86666633,-1.96850400,-0.39370070
39.26666634,-1.57480300,-0.39370070
39.66666634,-2.36220500,-1.18110200
40.06666635,-1.57480300,-1.18110200
40.46666635,-1.96850400,-0.78740150
40.86666636,-1.57480300,-0.39370070
41.26666636,-2.36220500,-0.78740150
41.66666637,-1.57480300,-1.18110200
