Time,Channel B,Channel C
(ns),(mV),(mV)

-11.20000012,-1.57480300,-1.18110200
-10.80000012,-1.57480300,-1.57480300
-10.40000011,-1.18110200,-2.36220500
-10.00000011,-3.93700800,-2.75590500
-9.60000010,-4.33070900,-3.54330700
-9.20000010,-5.51181100,-2.75590500
-8.80000009,-4.72440900,-2.36220500
-8.40000008,-6.29921200,-1.18110200
-8.00000008,-5.51181100,-1.18110200
-7.60000007,-4.72440900,-0.78740150
-7.20000007,-3.54330700,-1.57480300
-6.80000006,-3.93700800,-1.96850400
-6.40000006,-3.93700800,-1.57480300
-6.00000005,-5.11811000,-1.96850400
-5.60000005,-5.51181100,-1.96850400
-5.20000004,-6.69291300,-1.96850400
-4.80000004,-5.51181100,-1.57480300
-4.40000003,-4.33070900,0.00000000
-4.00000003,-2.75590500,0.00000000
-3.60000002,-1.57480300,0.00000000
-3.20000001,0.39370070,-1.18110200
-2.80000001,0.00000000,-1.18110200
-2.40000000,0.78740150,-1.18110200
-2.00000000,-1.57480300,0.00000000
-1.59999999,-0.78740150,0.39370070
-1.19999999,-1.57480300,1.18110200
-0.79999998,0.00000000,1.18110200
-0.39999998,1.18110200,0.00000000
0.00000003,3.93700800,0.39370070
0.40000003,3.93700800,-0.78740150
0.80000004,6.29921200,-0.78740150
1.20000004,5.90551100,-0.78740150
1.60000005,7.87401500,-0.78740150
2.00000005,7.08661400,-0.39370070
2.40000006,6.29921200,0.00000000
2.80000007,3.14960600,0.00000000
3.20000007,1.57480300,-0.39370070
3.60000008,-0.39370070,-0.78740150
4.00000008,-1.18110200,-1.96850400
4.40000009,-2.36220500,-3.93700800
4.80000009,-2.75590500,-4.33070900
5.20000010,-3.93700800,-3.54330700
5.60000010,-4.33070900,-2.75590500
6.00000011,-5.51181100,-2.75590500
6.40000011,-4.72440900,-1.96850400
6.80000012,-5.51181100,-1.18110200
7.20000012,-5.11811000,-0.78740150
7.60000013,-5.51181100,-0.39370070
8.00000013,-5.51181100,-1.18110200
8.40000014,-7.08661400,-0.78740150
8.80000015,-6.69291300,0.00000000
9.20000015,-6.69291300,0.39370070
9.60000016,-4.72440900,0.78740150
10.00000016,-4.72440900,1.96850400
10.40000017,-3.54330700,1.96850400
10.80000017,-4.72440900,2.75590500
11.20000018,-3.14960600,1.96850400
11.60000018,-3.14960600,1.96850400
12.00000019,-1.57480300,1.57480300
12.40000019,-1.96850400,2.75590500
12.80000020,-1.18110200,1.96850400
13.20000020,-0.78740150,2.36220500
13.60000021,1.96850400,2.36220500
14.00000021,2.36220500,2.75590500
14.40000022,3.14960600,1.96850400
14.80000023,0.39370070,1.18110200
15.20000023,-0.78740150,0.00000000
15.60000024,-1.96850400,-0.39370070
16.00000024,-1.96850400,-1.18110200
16.40000025,-1.96850400,-2.75590500
16.80000025,-0.39370070,-4.33070900
17.20000026,0.00000000,-5.90551100
17.60000026,2.36220500,-8.26771600
18.00000027,2.75590500,-7.87401500
18.40000027,3.14960600,-7.87401500
18.80000028,1.57480300,-7.08661400
19.20000028,-0.39370070,-5.90551100
19.60000029,-2.36220500,-4.33070900
20.00000029,-3.54330700,-3.93700800
20.40000030,-5.11811000,-3.14960600
20.80000031,-4.72440900,-4.72440900
21.20000031,-4.33070900,-5.51181100
21.60000032,-3.54330700,-6.69291300
22.00000032,-3.54330700,-6.69291300
22.40000033,-4.33070900,-6.29921200
22.80000033,-7.08661400,-5.51181100
23.20000034,-7.87401500,-3.93700800
23.60000034,-9.84251900,-1.57480300
24.00000035,-9.44881800,0.00000000
24.40000035,-8.66141700,0.78740150
24.80000036,-5.11811000,1.57480300
25.20000036,-2.75590500,0.78740150
25.60000037,-0.78740150,0.78740150
26.00000037,-1.57480300,1.57480300
26.40000038,-0.78740150,1.57480300
26.80000039,-2.36220500,3.14960600
27.20000039,-1.18110200,3.93700800
27.60000040,-1.18110200,5.51181100
28.00000040,2.36220500,5.90551100
28.40000041,3.54330700,5.90551100
28.80000041,7.08661400,5.11811000
29.20000042,5.90551100,3.14960600
29.60000042,5.90551100,1.57480300
30.00000043,2.75590500,1.96850400
30.40000043,0.78740150,1.18110200
30.80000044,-1.57480300,1.96850400
31.20000044,-1.57480300,0.78740150
31.60000045,-2.36220500,0.00000000
32.00000046,-1.18110200,-0.78740150
32.40000046,-1.18110200,-1.57480300
32.80000047,-0.78740150,-3.14960600
33.20000047,-0.78740150,-4.72440900
33.60000048,-1.18110200,-6.29921200
34.00000048,-1.57480300,-5.90551100
34.40000049,-1.96850400,-4.33070900
34.80000049,-3.14960600,-3.14960600
35.20000050,-3.54330700,-3.14960600
35.60000050,-3.54330700,-2.36220500
36.00000051,-2.75590500,-3.54330700
36.40000051,-3.14960600,-3.14960600
36.80000052,-2.75590500,-4.33070900
37.20000052,-2.36220500,-3.93700800
37.60000053,-1.96850400,-3.93700800
38.00000054,-3.14960600,-1.96850400
38.40000054,-2.36220500,-1.18110200
38.80000055,-1.57480300,0.39370070
39.20000055,0.00000000,0.39370070
39.60000056,-1.18110200,1.18110200
40.00000056,-0.78740150,1.18110200
40.40000057,-2.75590500,1.96850400
40.80000057,-2.75590500,1.57480300
41.20000058,-3.54330700,1.18110200
41.60000058,-3.54330700,0.78740150
