Time,Channel B,Channel C
(ns),(mV),(mV)

-31.03999910,0.00000000,0.78740150
-30.63999909,0.39370070,0.78740150
-30.23999909,0.00000000,1.18110200
-29.83999908,0.00000000,0.78740150
-29.43999908,0.00000000,0.78740150
-29.03999907,0.39370070,0.78740150
-28.63999907,0.00000000,0.39370070
-28.23999906,1.18110200,0.39370070
-27.83999906,-0.39370070,0.78740150
-27.43999905,0.39370070,0.78740150
-27.03999905,-0.39370070,1.18110200
-26.63999904,0.39370070,0.78740150
-26.23999903,-0.39370070,0.78740150
-25.83999903,0.00000000,0.00000000
-25.43999902,0.00000000,0.78740150
-25.03999902,0.00000000,0.39370070
-24.63999901,0.00000000,1.18110200
-24.23999901,0.39370070,0.78740150
-23.83999900,-0.39370070,0.78740150
-23.43999900,0.00000000,0.78740150
-23.03999899,-0.39370070,1.18110200
-22.63999899,0.39370070,0.78740150
-22.23999898,-0.39370070,0.78740150
-21.83999898,0.00000000,0.78740150
-21.43999897,0.00000000,0.78740150
-21.03999897,0.39370070,0.78740150
-20.63999896,-0.39370070,0.78740150
-20.23999895,0.39370070,0.78740150
-19.83999895,0.00000000,0.78740150
-19.43999894,0.78740150,0.78740150
-19.03999894,-0.39370070,0.78740150
-18.63999893,0.00000000,1.18110200
-18.23999893,0.39370070,0.78740150
-17.83999892,0.00000000,0.39370070
-17.43999892,0.00000000,0.78740150
-17.03999891,0.00000000,0.00000000
-16.63999891,0.00000000,1.18110200
-16.23999890,0.00000000,0.39370070
-15.83999890,0.00000000,1.57480300
-15.43999889,0.00000000,0.78740150
-15.03999889,0.00000000,0.78740150
-14.63999888,0.39370070,1.18110200
-14.23999887,0.00000000,0.78740150
-13.83999887,0.00000000,0.39370070
-13.43999886,-0.78740150,1.18110200
-13.03999886,0.39370070,0.39370070
-12.63999885,0.00000000,0.78740150
-12.23999885,0.78740150,0.78740150
-11.83999884,0.00000000,0.39370070
-11.43999884,0.39370070,0.00000000
-11.03999883,0.00000000,1.18110200
-10.63999883,0.39370070,0.39370070
-10.23999882,0.00000000,0.78740150
-9.83999882,0.39370070,0.78740150
-9.43999881,-0.39370070,0.78740150
-9.03999881,0.39370070,0.39370070
-8.63999880,0.39370070,0.78740150
-8.23999879,0.78740150,0.78740150
-7.83999879,0.00000000,0.78740150
-7.43999878,0.78740150,0.39370070
-7.03999878,-0.78740150,1.18110200
-6.63999877,0.39370070,0.78740150
-6.23999877,-0.39370070,0.78740150
-5.83999876,0.00000000,0.78740150
-5.43999876,-0.39370070,0.78740150
-5.03999875,0.39370070,1.18110200
-4.63999875,-0.78740150,0.39370070
-4.23999874,0.00000000,0.78740150
-3.83999874,-0.39370070,0.78740150
-3.43999873,0.00000000,0.78740150
-3.03999872,0.00000000,0.39370070
-2.63999872,0.39370070,0.78740150
-2.23999871,-0.39370070,1.18110200
-1.83999871,0.00000000,0.39370070
-1.43999870,-0.39370070,0.78740150
-1.03999870,0.39370070,1.18110200
-0.63999869,-0.39370070,2.75590500
-0.23999869,0.39370070,2.75590500
0.16000132,0.00000000,4.72440900
0.56000132,0.00000000,3.93700800
0.96000133,-0.39370070,5.11811000
1.36000133,0.00000000,5.11811000
1.76000134,-0.39370070,4.72440900
2.16000134,0.39370070,3.14960600
2.56000135,-0.39370070,3.14960600
2.96000136,0.39370070,2.36220500
3.36000136,0.00000000,2.75590500
3.76000137,0.00000000,1.96850400
4.16000137,-0.39370070,2.36220500
4.56000138,0.00000000,1.57480300
4.96000138,-0.78740150,1.96850400
5.36000139,-0.39370070,1.18110200
5.76000139,-0.78740150,1.96850400
6.16000140,0.39370070,1.57480300
6.56000140,0.00000000,1.96850400
6.96000141,0.39370070,2.36220500
7.36000141,-0.39370070,2.36220500
7.76000142,0.00000000,1.57480300
8.16000142,0.00000000,2.36220500
8.56000143,0.39370070,1.18110200
8.96000144,-0.39370070,1.57480300
9.36000144,0.78740150,1.57480300
9.76000145,-0.39370070,1.57480300
10.16000145,0.39370070,1.18110200
10.56000146,0.00000000,1.57480300
10.96000146,-0.39370070,1.18110200
11.36000147,-0.39370070,1.18110200
11.76000147,0.39370070,0.78740150
12.16000148,-0.39370070,0.78740150
12.56000148,0.39370070,1.18110200
12.96000149,-0.78740150,1.18110200
13.36000149,0.78740150,1.18110200
13.76000150,0.00000000,1.57480300
14.16000150,0.39370070,0.39370070
14.56000151,-0.78740150,0.78740150
14.96000152,0.39370070,0.39370070
15.36000152,0.00000000,1.18110200
15.76000153,0.39370070,0.39370070
16.16000153,-0.39370070,0.78740150
16.56000154,0.39370070,0.39370070
16.96000154,-0.39370070,0.39370070
17.36000155,-0.39370070,0.00000000
17.76000155,0.39370070,0.78740150
18.16000156,0.39370070,0.39370070
18.56000156,-0.39370070,1.18110200
18.96000157,0.00000000,0.39370070
19.36000157,0.00000000,0.78740150
19.76000158,0.39370070,0.39370070
20.16000158,-0.39370070,0.78740150
20.56000159,0.00000000,0.00000000
20.96000160,-1.18110200,1.18110200
21.36000160,0.00000000,0.00000000
21.76000161,-0.39370070,0.78740150
