Time,Channel B,Channel C
(ns),(mV),(mV)

-30.99999910,0.39370070,1.18110200
-30.59999909,0.39370070,0.00000000
-30.19999908,0.39370070,0.78740150
-29.79999908,0.00000000,0.78740150
-29.39999907,-0.39370070,0.78740150
-28.99999907,0.39370070,0.78740150
-28.59999906,0.00000000,1.18110200
-28.19999906,0.78740150,1.18110200
-27.79999905,0.00000000,1.57480300
-27.39999905,0.78740150,1.18110200
-26.99999904,0.39370070,0.78740150
-26.59999904,0.78740150,1.18110200
-26.19999903,0.00000000,1.18110200
-25.79999903,0.78740150,0.78740150
-25.39999902,0.78740150,0.78740150
-24.99999902,0.78740150,1.18110200
-24.59999901,0.39370070,0.39370070
-24.19999900,0.39370070,0.39370070
-23.79999900,0.78740150,1.57480300
-23.39999899,1.18110200,1.18110200
-22.99999899,0.00000000,0.39370070
-22.59999898,0.78740150,0.00000000
-22.19999898,0.39370070,1.18110200
-21.79999897,0.39370070,0.78740150
-21.39999897,0.39370070,0.78740150
-20.99999896,0.78740150,0.78740150
-20.59999896,0.39370070,0.78740150
-20.19999895,0.00000000,0.78740150
-19.79999895,0.00000000,0.78740150
-19.39999894,0.78740150,0.78740150
-18.99999894,0.00000000,1.18110200
-18.59999893,0.39370070,0.39370070
-18.19999892,-0.39370070,1.18110200
-17.79999892,0.78740150,0.78740150
-17.39999891,0.39370070,0.39370070
-16.99999891,0.78740150,0.78740150
-16.59999890,0.78740150,1.18110200
-16.19999890,1.18110200,1.18110200
-15.79999889,0.78740150,1.18110200
-15.39999889,1.18110200,0.39370070
-14.99999888,0.39370070,1.18110200
-14.59999888,0.78740150,0.78740150
-14.19999887,0.78740150,0.78740150
-13.79999887,1.18110200,0.39370070
-13.39999886,0.78740150,0.78740150
-12.99999886,1.18110200,0.39370070
-12.59999885,0.39370070,1.18110200
-12.19999884,1.18110200,0.78740150
-11.79999884,0.00000000,0.78740150
-11.39999883,0.78740150,0.78740150
-10.99999883,0.39370070,0.78740150
-10.59999882,1.18110200,0.78740150
-10.19999882,0.39370070,0.78740150
-9.79999881,0.39370070,0.78740150
-9.39999881,0.39370070,1.18110200
-8.99999880,0.39370070,0.39370070
-8.59999880,0.39370070,0.39370070
-8.19999879,1.18110200,0.78740150
-7.79999879,0.00000000,0.78740150
-7.39999878,0.78740150,0.78740150
-6.99999878,0.39370070,1.18110200
-6.59999877,1.18110200,0.78740150
-6.19999876,0.00000000,0.78740150
-5.79999876,1.18110200,0.39370070
-5.39999875,0.39370070,1.18110200
-4.99999875,0.78740150,0.78740150
-4.59999874,0.39370070,0.78740150
-4.19999874,0.39370070,1.18110200
-3.79999873,0.39370070,1.57480300
-3.39999873,0.39370070,1.18110200
-2.99999872,0.39370070,1.96850400
-2.59999872,1.18110200,1.57480300
-2.19999871,0.39370070,1.96850400
-1.79999871,0.00000000,2.36220500
-1.39999870,0.39370070,2.75590500
-0.99999869,0.00000000,2.36220500
-0.59999869,0.39370070,3.14960600
-0.19999868,0.39370070,3.54330700
0.20000132,0.00000000,4.33070900
0.60000133,0.78740150,3.14960600
1.00000133,0.00000000,3.14960600
1.40000134,1.18110200,2.75590500
1.80000134,0.39370070,3.14960600
2.20000135,0.78740150,2.36220500
2.60000135,0.39370070,1.96850400
3.00000136,0.78740150,1.57480300
3.40000136,0.78740150,1.96850400
3.80000137,0.00000000,1.96850400
4.20000137,0.39370070,1.57480300
4.60000138,0.78740150,1.96850400
5.00000139,0.00000000,1.57480300
5.40000139,0.78740150,1.57480300
5.80000140,0.39370070,1.57480300
6.20000140,0.78740150,0.39370070
6.60000141,0.00000000,0.78740150
7.00000141,0.39370070,0.78740150
7.40000142,0.00000000,0.78740150
7.80000142,1.18110200,1.18110200
8.20000143,0.00000000,1.18110200
8.60000143,0.78740150,1.18110200
9.00000144,0.39370070,1.18110200
9.40000144,0.00000000,0.78740150
9.80000145,0.00000000,1.57480300
10.20000145,0.78740150,0.78740150
10.60000146,0.78740150,1.57480300
11.00000147,0.78740150,0.00000000
11.40000147,0.39370070,1.18110200
11.80000148,1.18110200,1.18110200
12.20000148,0.00000000,0.39370070
12.60000149,0.78740150,0.39370070
13.00000149,0.00000000,0.78740150
13.40000150,1.18110200,0.78740150
13.80000150,0.39370070,0.78740150
14.20000151,0.78740150,0.39370070
14.60000151,0.39370070,0.78740150
15.00000152,0.78740150,0.39370070
15.40000152,0.00000000,0.78740150
15.80000153,0.39370070,0.78740150
16.20000153,0.39370070,1.18110200
16.60000154,0.78740150,1.57480300
17.00000155,0.39370070,0.78740150
17.40000155,0.78740150,0.78740150
17.80000156,1.18110200,1.18110200
18.20000156,0.78740150,0.78740150
18.60000157,0.39370070,1.57480300
19.00000157,0.78740150,0.78740150
19.40000158,0.00000000,1.18110200
19.80000158,0.00000000,0.78740150
20.20000159,0.78740150,1.57480300
20.60000159,0.78740150,0.78740150
21.00000160,0.39370070,0.78740150
21.40000160,1.18110200,0.78740150
21.80000161,0.00000000,0.78740150
22.20000161,1.18110200,0.39370070
22.60000162,0.39370070,1.18110200
