Time,Channel B,Channel C
(ns),(mV),(mV)

-11.12000012,-0.78740150,0.00000000
-10.72000011,-0.78740150,-0.39370070
-10.32000010,-1.18110200,-0.39370070
-9.92000010,-0.78740150,-0.78740150
-9.52000009,-0.78740150,0.39370070
-9.12000009,0.00000000,0.00000000
-8.72000008,-0.78740150,0.00000000
-8.32000008,-1.18110200,-0.78740150
-7.92000007,-1.18110200,-0.39370070
-7.52000007,-0.78740150,-0.39370070
-7.12000006,-1.57480300,0.39370070
-6.72000006,-0.39370070,0.00000000
-6.32000005,-1.57480300,0.00000000
-5.92000005,-0.78740150,-0.39370070
-5.52000004,-1.18110200,0.00000000
-5.12000004,-0.39370070,0.00000000
-4.72000003,-1.57480300,0.78740150
-4.32000002,-0.78740150,0.00000000
-3.92000002,-1.96850400,0.39370070
-3.52000001,-1.18110200,0.00000000
-3.12000001,-1.18110200,0.39370070
-2.72000000,-1.18110200,0.00000000
-2.32000000,-1.18110200,0.39370070
-1.91999999,-1.18110200,0.00000000
-1.51999999,-1.18110200,0.78740150
-1.11999998,-0.78740150,1.18110200
-0.71999998,-1.57480300,2.36220500
-0.31999997,-0.78740150,2.36220500
0.08000003,-1.18110200,4.33070900
0.48000004,-1.18110200,3.54330700
0.88000005,-1.96850400,3.54330700
1.28000005,-0.78740150,2.75590500
1.68000006,-1.18110200,2.75590500
2.08000006,-0.78740150,1.96850400
2.48000007,-1.18110200,1.57480300
2.88000007,-0.78740150,1.18110200
3.28000008,-1.18110200,0.78740150
3.68000008,0.00000000,0.78740150
4.08000009,-1.57480300,0.39370070
4.48000009,-1.18110200,0.39370070
4.88000010,-1.57480300,0.78740150
5.28000010,-0.78740150,0.00000000
5.68000011,-1.57480300,0.39370070
6.08000011,-0.78740150,0.00000000
6.48000012,-1.57480300,0.39370070
6.88000013,-1.18110200,0.00000000
7.28000013,-1.18110200,-0.39370070
7.68000014,-0.78740150,0.00000000
8.08000014,-1.57480300,0.00000000
8.48000015,-0.39370070,-0.78740150
8.88000015,-1.18110200,0.00000000
9.28000016,-0.78740150,-0.78740150
9.68000016,-1.57480300,-0.39370070
10.08000017,-0.39370070,-1.18110200
10.48000017,-1.18110200,-0.39370070
10.88000018,-0.78740150,-1.18110200
11.28000018,-1.18110200,0.39370070
11.68000019,-1.18110200,-0.78740150
12.08000019,-0.78740150,0.00000000
12.48000020,-1.18110200,-0.78740150
12.88000021,-1.18110200,0.00000000
13.28000021,-0.78740150,-0.78740150
13.68000022,-1.18110200,0.00000000
14.08000022,-0.39370070,0.00000000
14.48000023,-1.18110200,0.00000000
14.88000023,-1.18110200,0.00000000
15.28000024,-1.57480300,0.00000000
15.68000024,-1.18110200,-0.39370070
16.08000025,-1.57480300,0.39370070
16.48000025,-1.18110200,0.00000000
16.88000026,-1.18110200,0.39370070
17.28000026,-0.78740150,-0.39370070
17.68000027,-1.57480300,-0.39370070
18.08000027,-0.78740150,-0.39370070
18.48000028,-1.57480300,-0.39370070
18.88000029,-1.18110200,0.00000000
19.28000029,-1.57480300,-0.39370070
19.68000030,-1.18110200,-0.39370070
20.08000030,-0.78740150,0.00000000
20.48000031,-0.39370070,0.00000000
20.88000031,-1.18110200,-0.39370070
21.28000032,-1.18110200,-0.39370070
21.68000032,-0.78740150,0.00000000
22.08000033,-0.78740150,-0.39370070
22.48000033,-1.18110200,0.39370070
22.88000034,-0.39370070,0.00000000
23.28000034,-1.57480300,0.00000000
23.68000035,-1.18110200,-0.39370070
24.08000035,-1.57480300,0.39370070
24.48000036,-0.39370070,0.00000000
24.88000037,-0.78740150,0.39370070
25.28000037,-0.78740150,0.00000000
25.68000038,-1.57480300,0.39370070
26.08000038,-0.39370070,1.18110200
26.48000039,-1.57480300,1.57480300
26.88000039,-1.18110200,1.18110200
27.28000040,-1.57480300,1.57480300
27.68000040,-0.39370070,1.18110200
28.08000041,-0.78740150,1.57480300
28.48000041,-0.78740150,1.18110200
28.88000042,-1.57480300,1.57480300
29.28000042,-0.78740150,1.18110200
29.68000043,-1.18110200,1.18110200
30.08000043,-1.18110200,0.78740150
30.48000044,-1.57480300,1.18110200
30.88000045,-0.78740150,0.78740150
31.28000045,-1.57480300,0.39370070
31.68000046,-0.78740150,0.00000000
32.08000046,-1.18110200,0.78740150
32.48000047,-0.78740150,0.00000000
32.88000047,-1.57480300,0.39370070
33.28000048,-0.78740150,0.39370070
33.68000048,-1.18110200,0.00000000
34.08000049,-0.78740150,0.00000000
34.48000049,-1.18110200,0.39370070
34.88000050,-0.39370070,-0.39370070
35.28000050,-1.57480300,0.00000000
35.68000051,-0.39370070,-0.78740150
36.08000052,-1.57480300,-0.78740150
36.48000052,-1.18110200,-0.78740150
36.88000053,-1.18110200,0.00000000
37.28000053,-0.78740150,-0.78740150
37.68000054,-1.18110200,-0.39370070
38.08000054,-1.18110200,-0.78740150
38.48000055,-1.96850400,0.00000000
38.88000055,-0.78740150,-0.39370070
39.28000056,-1.18110200,-0.39370070
39.68000056,-0.39370070,-0.78740150
40.08000057,-0.78740150,0.00000000
40.48000057,-0.78740150,-0.39370070
40.88000058,-1.18110200,0.00000000
41.28000058,-0.39370070,-0.39370070
41.68000059,-1.57480300,-0.39370070
