Time,Channel B,Channel C
(ns),(mV),(mV)

-11.00000011,0.39370070,1.57480300
-10.60000010,1.18110200,0.78740150
-10.20000009,0.00000000,1.57480300
-9.80000009,0.78740150,0.78740150
-9.40000008,0.00000000,1.18110200
-9.00000008,1.18110200,1.18110200
-8.60000007,-0.39370070,0.78740150
-8.20000007,0.78740150,0.78740150
-7.80000006,0.39370070,0.78740150
-7.40000006,0.78740150,0.78740150
-7.00000005,0.00000000,1.18110200
-6.60000005,1.18110200,1.18110200
-6.20000004,0.39370070,1.18110200
-5.80000004,0.78740150,1.18110200
-5.40000003,0.39370070,1.18110200
-5.00000003,0.78740150,0.39370070
-4.60000002,0.39370070,1.57480300
-4.20000001,0.78740150,1.57480300
-3.80000001,0.39370070,1.57480300
-3.40000000,0.78740150,1.57480300
-3.00000000,0.39370070,1.96850400
-2.59999999,0.78740150,1.96850400
-2.19999999,0.39370070,1.96850400
-1.79999998,1.18110200,1.57480300
-1.39999998,0.00000000,2.75590500
-0.99999997,0.39370070,3.54330700
-0.59999997,0.39370070,3.14960600
-0.19999996,1.18110200,3.54330700
0.20000004,0.00000000,4.33070900
0.60000005,1.18110200,2.75590500
1.00000005,0.00000000,3.14960600
1.40000006,1.18110200,1.96850400
1.80000007,0.39370070,2.36220500
2.20000007,0.78740150,1.96850400
2.60000008,0.39370070,2.36220500
3.00000008,1.18110200,1.57480300
3.40000009,0.78740150,1.57480300
3.80000009,0.78740150,1.18110200
4.20000010,0.39370070,1.57480300
4.60000010,1.18110200,1.18110200
5.00000011,0.39370070,1.57480300
5.40000011,1.18110200,1.57480300
5.80000012,0.00000000,1.57480300
6.20000012,1.57480300,0.78740150
6.60000013,0.39370070,1.57480300
7.00000014,1.18110200,0.78740150
7.40000014,0.00000000,1.18110200
7.80000015,0.78740150,0.78740150
8.20000015,0.39370070,0.78740150
8.60000016,0.78740150,1.18110200
9.00000016,0.78740150,0.78740150
9.40000017,0.78740150,0.78740150
9.80000017,0.39370070,1.57480300
10.20000018,1.18110200,0.78740150
10.60000018,0.39370070,1.57480300
11.00000019,0.78740150,0.78740150
11.40000019,0.39370070,1.18110200
11.80000020,0.78740150,0.39370070
12.20000020,0.00000000,0.78740150
12.60000021,0.78740150,0.78740150
13.00000022,0.39370070,1.57480300
13.40000022,0.78740150,0.78740150
13.80000023,0.78740150,1.18110200
14.20000023,1.18110200,0.39370070
14.60000024,0.39370070,0.39370070
15.00000024,1.18110200,0.00000000
15.40000025,0.39370070,1.18110200
15.80000025,0.00000000,0.78740150
16.20000026,0.78740150,1.57480300
16.60000026,0.78740150,0.78740150
17.00000027,-0.39370070,1.18110200
17.40000027,0.78740150,0.39370070
17.80000028,0.00000000,0.78740150
18.20000028,0.78740150,0.78740150
18.60000029,0.39370070,1.57480300
19.00000030,0.78740150,0.78740150
19.40000030,0.00000000,1.18110200
19.80000031,1.18110200,0.78740150
20.20000031,0.00000000,0.78740150
20.60000032,0.39370070,0.78740150
21.00000032,0.39370070,1.18110200
21.40000033,0.78740150,0.78740150
21.80000033,0.39370070,1.18110200
22.20000034,0.39370070,1.18110200
22.60000034,0.39370070,1.18110200
23.00000035,1.18110200,0.78740150
23.40000035,0.78740150,1.57480300
23.80000036,1.18110200,0.78740150
24.20000036,0.00000000,1.18110200
24.60000037,1.18110200,1.18110200
25.00000038,0.39370070,1.96850400
25.40000038,0.78740150,1.96850400
25.80000039,0.00000000,1.96850400
26.20000039,1.18110200,1.96850400
26.60000040,0.39370070,2.36220500
27.00000040,1.57480300,2.75590500
27.40000041,0.39370070,2.36220500
27.80000041,0.39370070,1.57480300
28.20000042,0.78740150,2.36220500
28.60000042,1.18110200,1.96850400
29.00000043,0.78740150,1.96850400
29.40000043,1.18110200,1.57480300
29.80000044,0.39370070,1.57480300
30.20000044,1.57480300,1.18110200
30.60000045,0.00000000,1.57480300
31.00000046,0.78740150,1.57480300
31.40000046,0.78740150,1.96850400
31.80000047,1.18110200,1.18110200
32.20000047,0.00000000,1.57480300
32.60000048,1.18110200,1.18110200
33.00000048,0.39370070,1.57480300
33.40000049,0.78740150,0.78740150
33.80000049,0.00000000,1.18110200
34.20000050,0.39370070,0.78740150
34.60000050,0.39370070,0.78740150
35.00000051,0.78740150,0.78740150
35.40000051,0.39370070,1.57480300
35.80000052,0.00000000,1.57480300
36.20000052,0.39370070,1.18110200
36.60000053,0.78740150,0.78740150
37.00000054,0.39370070,1.18110200
37.40000054,0.39370070,0.78740150
37.80000055,0.78740150,1.18110200
38.20000055,1.18110200,0.39370070
38.60000056,-0.39370070,0.78740150
39.00000056,1.18110200,0.78740150
39.40000057,0.00000000,1.57480300
39.80000057,0.78740150,0.78740150
40.20000058,0.00000000,1.18110200
40.60000058,0.78740150,0.39370070
41.00000059,0.00000000,1.18110200
41.40000059,1.57480300,0.78740150
41.80000060,0.39370070,1.57480300
