Time,Channel B,Channel C
(ns),(mV),(mV)

-10.90000010,-1.18110200,-1.18110200
-10.50000009,-1.57480300,-0.78740150
-10.10000009,-1.57480300,-0.78740150
-9.70000008,-1.57480300,-0.39370070
-9.30000008,-1.57480300,-0.78740150
-8.90000007,-1.57480300,-0.78740150
-8.50000006,-1.18110200,-1.18110200
-8.10000006,-1.96850400,-0.39370070
-7.70000005,-0.78740150,-0.78740150
-7.30000005,-1.96850400,-0.39370070
-6.90000004,-1.57480300,-0.78740150
-6.50000004,-1.96850400,-0.78740150
-6.10000003,-1.18110200,-0.78740150
-5.70000003,-1.57480300,-0.78740150
-5.30000002,-1.18110200,-0.39370070
-4.90000002,-1.57480300,-0.39370070
-4.50000001,-1.18110200,-1.57480300
-4.10000001,-1.96850400,-0.78740150
-3.70000000,-1.18110200,-1.18110200
-3.30000000,-1.96850400,-0.39370070
-2.89999999,-1.18110200,-1.18110200
-2.49999998,-1.57480300,-0.39370070
-2.09999998,-1.18110200,-0.78740150
-1.69999997,-1.96850400,-1.18110200
-1.29999997,-1.57480300,-1.18110200
-0.89999996,-1.96850400,-0.78740150
-0.49999996,-1.18110200,0.00000000
-0.09999995,-2.36220500,3.14960600
0.30000005,-1.18110200,6.29921200
0.70000006,-1.57480300,10.23622000
1.10000006,-1.18110200,11.02362000
1.50000007,-1.57480300,11.41732000
1.90000007,-1.57480300,11.41732000
2.30000008,-1.96850400,10.62992000
2.70000008,-1.18110200,9.84251900
3.10000009,-1.96850400,8.66141700
3.50000010,-1.18110200,7.48031400
3.90000010,-1.57480300,5.90551100
4.30000011,-1.57480300,4.72440900
4.70000011,-1.57480300,4.72440900
5.10000012,-1.18110200,3.54330700
5.50000012,-1.96850400,3.14960600
5.90000013,-1.18110200,2.36220500
6.30000013,-1.57480300,2.36220500
6.70000014,-1.18110200,1.57480300
7.10000014,-1.57480300,1.57480300
7.50000015,-1.18110200,0.78740150
7.90000015,-1.57480300,1.18110200
8.30000016,-1.18110200,0.39370070
8.70000016,-1.96850400,0.39370070
9.10000017,-1.18110200,0.00000000
9.50000018,-1.57480300,0.39370070
9.90000018,-1.18110200,0.00000000
10.30000019,-1.57480300,0.00000000
10.70000019,-1.57480300,0.00000000
11.10000020,-1.57480300,0.00000000
11.50000020,-1.18110200,-0.39370070
11.90000021,-1.96850400,0.00000000
12.30000021,-1.18110200,0.00000000
12.70000022,-1.57480300,0.00000000
13.10000022,-1.18110200,-0.78740150
13.50000023,-1.18110200,0.39370070
13.90000023,-1.18110200,-0.39370070
14.30000024,-1.57480300,-0.39370070
14.70000024,-1.18110200,-1.18110200
15.10000025,-1.18110200,-0.39370070
15.50000026,-1.18110200,-1.57480300
15.90000026,-1.57480300,-0.78740150
16.30000027,-1.18110200,-1.57480300
16.70000027,-1.96850400,-1.18110200
17.10000028,-0.78740150,-1.57480300
17.50000028,-1.96850400,-0.78740150
17.90000029,-0.78740150,-0.78740150
18.30000029,-1.57480300,-0.39370070
18.70000030,-1.18110200,-1.18110200
19.10000030,-1.18110200,-0.39370070
19.50000031,-1.18110200,-1.18110200
19.90000031,-1.96850400,-0.78740150
20.30000032,-1.96850400,-1.57480300
20.70000032,-2.36220500,-0.78740150
21.10000033,-1.18110200,-1.18110200
21.50000034,-1.57480300,-0.78740150
21.90000034,-0.39370070,-1.57480300
22.30000035,-1.18110200,-0.39370070
22.70000035,-1.18110200,-1.57480300
23.10000036,-1.57480300,-0.39370070
23.50000036,-1.57480300,-1.18110200
23.90000037,-1.96850400,-0.78740150
24.30000037,-1.18110200,-1.57480300
24.70000038,-1.96850400,-1.57480300
25.10000038,-1.18110200,-1.96850400
25.50000039,-1.57480300,-1.57480300
25.90000039,-1.18110200,-1.57480300
26.30000040,-1.96850400,-0.39370070
26.70000041,-1.18110200,0.78740150
27.10000041,-1.57480300,2.36220500
27.50000042,-1.57480300,3.93700800
27.90000042,-2.36220500,5.11811000
28.30000043,-1.57480300,4.72440900
28.70000043,-1.57480300,6.29921200
29.10000044,-0.78740150,5.90551100
29.50000044,-1.57480300,6.69291300
29.90000045,-1.18110200,6.29921200
30.30000045,-1.96850400,6.29921200
30.70000046,-1.57480300,5.51181100
31.10000046,-1.96850400,5.51181100
31.50000047,-0.39370070,5.11811000
31.90000047,-1.96850400,4.33070900
32.30000048,-1.18110200,3.93700800
32.70000049,-1.96850400,3.93700800
33.10000049,-1.18110200,2.75590500
33.50000050,-1.96850400,2.75590500
33.90000050,-1.18110200,1.96850400
34.30000051,-1.57480300,1.57480300
34.70000051,-1.57480300,1.18110200
35.10000052,-1.96850400,0.39370070
35.50000052,-1.18110200,0.78740150
35.90000053,-1.57480300,0.39370070
36.30000053,-1.18110200,0.39370070
36.70000054,-1.57480300,0.39370070
37.10000054,-1.57480300,-0.39370070
37.50000055,-1.57480300,0.00000000
37.90000055,-1.18110200,0.00000000
38.30000056,-1.57480300,-0.78740150
38.70000057,-1.18110200,-0.78740150
39.10000057,-1.57480300,-0.78740150
39.50000058,-1.18110200,-0.78740150
39.90000058,-1.96850400,-0.78740150
40.30000059,-1.57480300,-0.78740150
40.70000059,-1.96850400,-0.78740150
41.10000060,-1.18110200,-1.57480300
41.50000060,-1.96850400,-1.18110200
41.90000061,-1.96850400,-1.57480300
