Time,Channel B,Channel C
(ns),(mV),(mV)

-11.10000011,-1.57480300,0.00000000
-10.70000011,-1.18110200,0.00000000
-10.30000010,-1.96850400,0.39370070
-9.90000010,-0.78740150,0.00000000
-9.50000009,-1.57480300,0.00000000
-9.10000009,-0.78740150,-0.78740150
-8.70000008,-1.57480300,-0.39370070
-8.30000008,-1.18110200,-1.18110200
-7.90000007,-2.36220500,0.00000000
-7.50000007,-1.18110200,-0.78740150
-7.10000006,-1.96850400,-0.39370070
-6.70000005,-1.18110200,-0.78740150
-6.30000005,-1.57480300,-0.39370070
-5.90000004,-1.18110200,-0.78740150
-5.50000004,-1.96850400,-0.39370070
-5.10000003,-1.18110200,-0.78740150
-4.70000003,-2.36220500,-0.39370070
-4.30000002,-1.18110200,-0.78740150
-3.90000002,-1.96850400,-0.78740150
-3.50000001,-1.18110200,-0.39370070
-3.10000001,-1.96850400,0.39370070
-2.70000000,-0.78740150,0.00000000
-2.30000000,-1.57480300,0.39370070
-1.89999999,-1.57480300,0.39370070
-1.49999999,-1.57480300,0.78740150
-1.09999998,-0.78740150,1.57480300
-0.69999997,-1.96850400,2.75590500
-0.29999997,-1.18110200,2.75590500
0.10000004,-1.96850400,4.33070900
0.50000004,-0.78740150,3.54330700
0.90000005,-1.57480300,3.93700800
1.30000005,-1.57480300,2.36220500
1.70000006,-1.96850400,2.75590500
2.10000006,-1.18110200,1.96850400
2.50000007,-1.96850400,1.57480300
2.90000007,-0.78740150,1.18110200
3.30000008,-1.57480300,1.57480300
3.70000008,-1.18110200,0.39370070
4.10000009,-1.57480300,0.78740150
4.50000009,-0.39370070,0.39370070
4.90000010,-1.18110200,-0.39370070
5.30000011,-0.78740150,-0.78740150
5.70000011,-1.57480300,-0.39370070
6.10000012,-1.57480300,-0.39370070
6.50000012,-1.57480300,0.00000000
6.90000013,-1.18110200,-0.78740150
7.30000013,-1.57480300,-0.78740150
7.70000014,-1.18110200,-0.78740150
8.10000014,-1.57480300,-0.39370070
8.50000015,-1.57480300,-0.78740150
8.90000015,-1.57480300,-0.78740150
9.30000016,-1.18110200,-1.18110200
9.70000016,-1.57480300,-0.78740150
10.10000017,-1.57480300,-1.18110200
10.50000017,-1.18110200,-1.18110200
10.90000018,-1.18110200,-1.18110200
11.30000019,-1.57480300,-0.78740150
11.70000019,-0.78740150,-1.18110200
12.10000020,-1.57480300,-0.78740150
12.50000020,-0.78740150,-0.78740150
12.90000021,-1.96850400,-0.39370070
13.30000021,-0.78740150,-1.18110200
13.70000022,-1.57480300,-0.39370070
14.10000022,-0.78740150,-1.18110200
14.50000023,-1.96850400,0.00000000
14.90000023,-1.18110200,-0.39370070
15.30000024,-1.57480300,0.00000000
15.70000024,-1.18110200,-0.78740150
16.10000025,-1.57480300,-0.39370070
16.50000025,-1.18110200,-0.78740150
16.90000026,-1.96850400,-0.39370070
17.30000027,-1.18110200,-0.39370070
17.70000027,-1.96850400,-0.78740150
18.10000028,-0.39370070,-0.78740150
18.50000028,-1.57480300,-0.39370070
18.90000029,-0.78740150,-0.78740150
19.30000029,-1.96850400,-0.78740150
19.70000030,-1.18110200,-0.78740150
20.10000030,-2.36220500,-0.78740150
20.50000031,-0.78740150,-0.78740150
20.90000031,-1.96850400,-0.78740150
21.30000032,-1.18110200,-1.18110200
21.70000032,-1.96850400,-0.39370070
22.10000033,-1.18110200,-0.78740150
22.50000034,-1.57480300,-0.78740150
22.90000034,-0.78740150,-1.18110200
23.30000035,-1.57480300,-0.39370070
23.70000035,-1.18110200,-0.39370070
24.10000036,-1.96850400,-0.78740150
24.50000036,-1.18110200,-0.39370070
24.90000037,-1.57480300,-0.39370070
25.30000037,-1.18110200,-0.39370070
25.70000038,-1.96850400,0.39370070
26.10000038,-1.18110200,0.39370070
26.50000039,-1.57480300,1.57480300
26.90000039,-0.39370070,1.18110200
27.30000040,-1.57480300,1.57480300
27.70000040,-1.18110200,1.57480300
28.10000041,-1.18110200,1.96850400
28.50000042,-0.78740150,1.57480300
28.90000042,-1.96850400,1.57480300
29.30000043,-1.18110200,1.18110200
29.70000043,-1.57480300,1.96850400
30.10000044,-1.18110200,1.18110200
30.50000044,-1.18110200,1.18110200
30.90000045,-1.18110200,0.78740150
31.30000045,-1.57480300,0.78740150
31.70000046,-1.57480300,0.00000000
32.10000046,-1.18110200,0.39370070
32.50000047,-0.78740150,0.00000000
32.90000047,-1.96850400,0.39370070
33.30000048,-1.57480300,-0.39370070
33.70000048,-1.57480300,0.00000000
34.10000049,-0.39370070,-0.39370070
34.50000050,-1.18110200,-0.39370070
34.90000050,-1.18110200,-0.78740150
35.30000051,-1.57480300,-0.78740150
35.70000051,-1.18110200,-1.18110200
36.10000052,-2.36220500,-0.78740150
36.50000052,-1.57480300,-1.18110200
36.90000053,-1.96850400,-0.78740150
37.30000053,-0.78740150,-1.18110200
37.70000054,-1.96850400,0.00000000
38.10000054,-0.39370070,-1.18110200
38.50000055,-1.96850400,-0.39370070
38.90000055,-1.18110200,-1.18110200
39.30000056,-1.57480300,-0.78740150
39.70000056,-1.18110200,-1.18110200
40.10000057,-1.57480300,-0.78740150
40.50000058,-0.78740150,-1.18110200
40.90000058,-1.57480300,-0.39370070
41.30000059,-0.78740150,-1.18110200
41.70000059,-1.57480300,-0.78740150
