Time (x5 s) - Plot 0	P (mbar) - Plot 0	
2062	1589.4	
2063	1589.4	
2064	1589.4	
2065	1589.3	
2066	1589.4	
2067	1589.3	
2068	1589.4	
2069	1589.4	
2070	1589.4	
2071	1589.4	
2072	1589.5	
2073	1589.5	
2074	1589.6	
2075	1589.5	
2076	1589.6	
2077	1589.6	
2078	1589.6	
2079	1589.6	
2080	1589.6	
2081	1589.7	
2082	1589.7	
2083	1589.7	
2084	1589.8	
2085	1589.8	
2086	1589.8	
2087	1589.8	
2088	1589.9	
2089	1589.9	
2090	1589.9	
2091	1589.9	
2092	1589.9	
2093	1589.9	
2094	1590	
2095	1589.9	
2096	1590	
2097	1590.1	
2098	1590.1	
2099	1590.1	
2100	1590.1	
2101	1590.1	
2102	1590.1	
2103	1590.1	
2104	1590.2	
2105	1590.1	
2106	1590.2	
2107	1590.2	
2108	1590.2	
2109	1590.2	
2110	1590.2	
2111	1590.2	
2112	1590.2	
2113	1590.2	
2114	1590.3	
2115	1590.3	
2116	1590.3	
2117	1590.3	
2118	1590.3	
2119	1590.4	
2120	1590.4	
2121	1590.4	
2122	1590.4	
2123	1590.5	
2124	1590.6	
2125	1590.5	
2126	1590.5	
2127	1590.6	
2128	1590.7	
2129	1590.6	
2130	1590.6	
2131	1590.6	
2132	1590.6	
2133	1590.7	
2134	1590.7	
2135	1590.8	
2136	1590.7	
2137	1590.7	
2138	1590.7	
2139	1590.7	
2140	1590.8	
2141	1590.8	
2142	1590.7	
2143	1590.8	
2144	1590.8	
2145	1590.7	
2146	1590.8	
2147	1590.9	
2148	1590.9	
2149	1590.8	
2150	1590.8	
2151	1590.9	
2152	1590.8	
2153	1590.8	
2154	1590.9	
2155	1590.8	
2156	1590.9	
2157	1591	
2158	1590.9	
2159	1590.9	
2160	1591	
2161	1590.9	
2162	1590.9	
2163	1590.9	
2164	1590.9	
2165	1590.9	
2166	1590.9	
2167	1590.9	
2168	1590.9	
2169	1590.9	
2170	1590.9	
2171	1590.9	
2172	1590.9	
2173	1590.8	
2174	1590.8	
2175	1590.8	
2176	1590.8	
2177	1590.8	
2178	1590.8	
2179	1590.8	
2180	1590.8	
2181	1590.8	
2182	1590.8	
2183	1590.8	
2184	1590.8	
2185	1590.8	
2186	1590.8	
2187	1590.8	
2188	1590.8	
2189	1590.8	
2190	1590.7	
2191	1590.8	
2192	1590.8	
2193	1590.8	
2194	1590.8	
2195	1590.8	
2196	1590.7	
2197	1590.8	
2198	1590.7	
2199	1590.7	
2200	1590.7	
2201	1590.6	
2202	1590.7	
2203	1590.7	
2204	1590.7	
2205	1590.7	
2206	1590.5	
2207	1590.6	
2208	1590.6	
2209	1590.5	
2210	1590.6	
2211	1590.6	
2212	1590.5	
2213	1590.5	
2214	1590.5	
2215	1590.6	
2216	1590.5	
2217	1590.5	
2218	1590.4	
2219	1590.5	
2220	1590.4	
2221	1590.4	
2222	1590.5	
2223	1590.5	
2224	1590.4	
2225	1590.4	
2226	1590.4	
2227	1590.4	
2228	1590.4	
2229	1590.4	
2230	1590.3	
2231	1590.3	
2232	1590.4	
2233	1590.3	
2234	1590.3	
2235	1590.4	
2236	1590.3	
2237	1590.3	
2238	1590.3	
2239	1590.3	
2240	1590.2	
2241	1590.2	
2242	1590.3	
2243	1590.3	
2244	1590.2	
2245	1590.2	
2246	1590.2	
2247	1590.2	
2248	1590.3	
2249	1590.2	
2250	1590.2	
2251	1590.2	
2252	1590.2	
2253	1590.2	
2254	1590.2	
2255	1590.1	
2256	1590.1	
2257	1590.1	
2258	1590.1	
2259	1590.2	
2260	1590.1	
2261	1590.1	
2262	1590.1	
2263	1590.1	
2264	1590.1	
2265	1590.1	
2266	1590.1	
2267	1589.9	
2268	1590	
2269	1590	
2270	1590	
2271	1590	
2272	1589.9	
2273	1590	
2274	1589.9	
2275	1589.9	
2276	1589.8	
2277	1589.8	
2278	1589.8	
2279	1589.8	
2280	1589.8	
2281	1589.7	
2282	1589.7	
2283	1589.8	
2284	1589.8	
2285	1589.7	
2286	1589.7	
2287	1589.7	
2288	1589.6	
2289	1589.6	
2290	1589.7	
2291	1589.6	
2292	1589.6	
2293	1589.6	
2294	1589.6	
2295	1589.5	
2296	1589.5	
2297	1589.6	
2298	1589.5	
2299	1589.4	
2300	1589.4	
2301	1589.5	
2302	1589.4	
2303	1589.3	
2304	1589.4	
2305	1589.3	
2306	1589.4	
2307	1589.4	
2308	1589.3	
2309	1589.3	
2310	1589.4	
2311	1589.3	
2312	1589.3	
2313	1589.3	
2314	1589.3	
2315	1589.3	
2316	1589.3	
2317	1589.3	
2318	1589.3	
2319	1589.4	
2320	1589.3	
2321	1589.3	
2322	1589.3	
2323	1589.3	
2324	1589.4	
2325	1589.4	
2326	1589.4	
2327	1589.4	
2328	1589.3	
2329	1589.4	
2330	1589.4	
2331	1589.4	
2332	1589.4	
2333	1589.4	
2334	1589.4	
2335	1589.5	
2336	1589.4	
2337	1589.6	
2338	1589.5	
2339	1589.5	
2340	1589.6	
2341	1589.5	
2342	1589.6	
2343	1589.6	
2344	1589.7	
2345	1589.7	
2346	1589.7	
2347	1589.7	
2348	1589.8	
2349	1589.8	
2350	1589.9	
2351	1589.9	
2352	1589.9	
2353	1589.9	
2354	1589.9	
2355	1590	
2356	1589.9	
2357	1589.9	
2358	1590	
2359	1590	
2360	1590	
2361	1590	
2362	1590	
2363	1590	
2364	1590	
2365	1590.1	
2366	1590.1	
2367	1590.1	
2368	1590.2	
2369	1590.2	
2370	1590.3	
2371	1590.2	
2372	1590.3	
2373	1590.3	
2374	1590.2	
2375	1590.2	
2376	1590.2	
2377	1590.2	
2378	1590.3	
2379	1590.4	
2380	1590.3	
2381	1590.2	
2382	1590.3	
2383	1590.4	
2384	1590.4	
2385	1590.4	
2386	1590.4	
2387	1590.4	
2388	1590.4	
2389	1590.4	
2390	1590.5	
2391	1590.5	
2392	1590.6	
2393	1590.6	
2394	1590.7	
2395	1590.6	
2396	1590.6	
2397	1590.6	
2398	1590.6	
2399	1590.6	
2400	1590.7	
2401	1590.7	
2402	1590.6	
2403	1590.7	
2404	1590.7	
2405	1590.7	
2406	1590.7	
2407	1590.7	
2408	1590.7	
2409	1590.6	
2410	1590.7	
2411	1590.6	
2412	1590.6	
2413	1590.6	
2414	1590.6	
2415	1590.6	
2416	1590.6	
2417	1590.7	
2418	1590.6	
2419	1590.6	
2420	1590.6	
2421	1590.6	
2422	1590.6	
2423	1590.5	
2424	1590.6	
2425	1590.5	
2426	1590.5	
2427	1590.6	
2428	1590.6	
2429	1590.5	
2430	1590.4	
2431	1590.5	
2432	1590.5	
2433	1590.5	
2434	1590.6	
2435	1590.6	
2436	1590.5	
2437	1590.6	
2438	1590.5	
2439	1590.5	
2440	1590.6	
2441	1590.6	
2442	1590.5	
2443	1590.5	
2444	1590.5	
2445	1590.5	
2446	1590.5	
2447	1590.5	
2448	1590.5	
2449	1590.5	
2450	1590.4	
2451	1590.4	
2452	1590.5	
2453	1590.5	
2454	1590.5	
2455	1590.6	
2456	1590.5	
2457	1590.4	
2458	1590.5	
2459	1590.5	
2460	1590.5	
2461	1590.5	
2462	1590.5	
2463	1590.5	
2464	1590.4	
2465	1590.4	
2466	1590.4	
2467	1590.4	
2468	1590.4	
2469	1590.4	
2470	1590.3	
2471	1590.4	
2472	1590.4	
2473	1590.4	
2474	1590.3	
2475	1590.4	
2476	1590.3	
2477	1590.4	
2478	1590.3	
2479	1590.2	
2480	1590.3	
2481	1590.3	
2482	1590.2	
2483	1590.3	
2484	1590.2	
2485	1590.2	
2486	1590.1	
2487	1590.2	
2488	1590.2	
2489	1590.1	
2490	1590	
2491	1590.1	
2492	1590	
2493	1590	
2494	1590	
2495	1590	
2496	1590	
2497	1589.9	
2498	1589.9	
2499	1590	
2500	1589.9	
2501	1589.9	
2502	1589.9	
2503	1589.9	
2504	1589.9	
2505	1589.9	
2506	1589.8	
2507	1589.8	
2508	1589.8	
2509	1589.7	
2510	1589.7	
2511	1589.8	
2512	1589.8	
2513	1589.8	
2514	1589.7	
2515	1589.8	
2516	1589.7	
2517	1589.7	
2518	1589.7	
2519	1589.6	
2520	1589.6	
2521	1589.7	
2522	1589.6	
2523	1589.6	
2524	1589.6	
2525	1589.7	
2526	1589.6	
2527	1589.5	
2528	1589.6	
2529	1589.5	
2530	1589.5	
2531	1589.5	
2532	1589.5	
2533	1589.5	
2534	1589.5	
2535	1589.5	
2536	1589.5	
2537	1589.5	
2538	1589.4	
2539	1589.4	
2540	1589.4	
2541	1589.4	
2542	1589.4	
2543	1589.3	
2544	1589.3	
2545	1589.3	
2546	1589.3	
2547	1589.3	
2548	1589.4	
2549	1589.3	
2550	1589.2	
2551	1589.2	
2552	1589.2	
2553	1589.3	
2554	1589.2	
2555	1589.2	
2556	1589.2	
2557	1589.2	
2558	1589.1	
2559	1589.1	
2560	1589.2	
2561	1589.1	
2562	1589	
2563	1589.1	
2564	1589.1	
2565	1589	
2566	1589.1	
2567	1589	
2568	1589	
2569	1589	
2570	1589.1	
2571	1589	
2572	1589	
2573	1589	
2574	1589	
2575	1589	
2576	1589	
2577	1589	
2578	1589	
2579	1588.9	
2580	1588.9	
2581	1589	
2582	1588.9	
2583	1589	
2584	1588.9	
2585	1589	
2586	1589	
2587	1589	
2588	1589	
2589	1589	
2590	1589	
2591	1589	
2592	1589.1	
2593	1589	
2594	1589.1	
2595	1589.1	
2596	1589.1	
2597	1589.1	
2598	1589.1	
2599	1589.2	
2600	1589.2	
2601	1589.2	
2602	1589.2	
2603	1589.3	
2604	1589.3	
2605	1589.4	
2606	1589.3	
2607	1589.3	
2608	1589.3	
2609	1589.4	
2610	1589.4	
2611	1589.5	
2612	1589.5	
2613	1589.5	
2614	1589.5	
2615	1589.5	
2616	1589.5	
2617	1589.5	
2618	1589.5	
2619	1589.5	
2620	1589.6	
2621	1589.6	
2622	1589.6	
2623	1589.6	
2624	1589.6	
2625	1589.7	
2626	1589.6	
2627	1589.7	
2628	1589.8	
2629	1589.7	
2630	1589.7	
2631	1589.9	
2632	1589.9	
2633	1589.9	
2634	1589.9	
2635	1589.9	
2636	1589.9	
2637	1590	
2638	1589.9	
2639	1590	
2640	1590	
2641	1590	
2642	1590	
2643	1590.1	
2644	1590.1	
2645	1590.1	
2646	1590.1	
2647	1590	
2648	1590.2	
2649	1590.2	
2650	1590.2	
2651	1590.2	
2652	1590.3	
2653	1590.2	
2654	1590.3	
2655	1590.3	
2656	1590.2	
2657	1590.3	
2658	1590.3	
2659	1590.4	
2660	1590.4	
2661	1590.4	
2662	1590.4	
2663	1590.4	
2664	1590.4	
2665	1590.5	
2666	1590.5	
2667	1590.5	
2668	1590.5	
2669	1590.5	
2670	1590.5	
2671	1590.4	
2672	1590.5	
2673	1590.5	
2674	1590.4	
2675	1590.4	
2676	1590.4	
2677	1590.4	
2678	1590.4	
2679	1590.3	
2680	1590.4	
2681	1590.4	
2682	1590.4	
2683	1590.4	
2684	1590.4	
2685	1590.3	
2686	1590.3	
2687	1590.4	
2688	1590.4	
2689	1590.4	
2690	1590.3	
2691	1590.3	
2692	1590.3	
2693	1590.4	
2694	1590.4	
2695	1590.3	
2696	1590.3	
2697	1590.4	
2698	1590.4	
2699	1590.4	
2700	1590.4	
2701	1590.4	
2702	1590.4	
2703	1590.4	
2704	1590.4	
2705	1590.4	
2706	1590.3	
2707	1590.4	
2708	1590.3	
2709	1590.4	
2710	1590.3	
2711	1590.3	
2712	1590.3	
2713	1590.3	
2714	1590.3	
2715	1590.3	
2716	1590.3	
2717	1590.2	
2718	1590.2	
2719	1590.2	
2720	1590.3	
2721	1590.3	
2722	1590.3	
2723	1590.2	
2724	1590.3	
2725	1590.2	
2726	1590.3	
2727	1590.2	
2728	1590.3	
2729	1590.2	
2730	1590.2	
2731	1590.2	
2732	1590.2	
2733	1590.2	
2734	1590.2	
2735	1590.2	
2736	1590.2	
2737	1590.1	
2738	1590.1	
2739	1590.2	
2740	1590.2	
2741	1590.1	
2742	1590.1	
2743	1590.1	
2744	1590	
2745	1590	
2746	1590	
2747	1590	
2748	1590	
2749	1590	
2750	1590	
2751	1590	
2752	1589.9	
2753	1589.9	
2754	1589.9	
2755	1589.9	
2756	1589.9	
2757	1589.9	
2758	1589.9	
2759	1589.9	
2760	1589.8	
2761	1589.8	
2762	1589.8	
2763	1589.8	
2764	1589.8	
2765	1589.8	
2766	1589.7	
2767	1589.7	
2768	1589.7	
2769	1589.7	
2770	1589.7	
2771	1589.7	
2772	1589.8	
2773	1589.7	
2774	1589.6	
2775	1589.6	
2776	1589.6	
2777	1589.6	
2778	1589.5	
2779	1589.6	
2780	1589.6	
2781	1589.6	
2782	1589.6	
2783	1589.5	
2784	1589.5	
2785	1589.6	
2786	1589.5	
2787	1589.5	
2788	1589.5	
2789	1589.5	
2790	1589.5	
2791	1589.4	
2792	1589.4	
2793	1589.5	
2794	1589.5	
2795	1589.4	
2796	1589.4	
2797	1589.4	
2798	1589.4	
2799	1589.4	
2800	1589.4	
2801	1589.4	
2802	1589.4	
2803	1589.3	
2804	1589.3	
2805	1589.3	
2806	1589.3	
2807	1589.3	
2808	1589.2	
2809	1589.3	
2810	1589.3	
2811	1589.2	
2812	1589.2	
2813	1589.2	
2814	1589.2	
2815	1589.2	
2816	1589.2	
2817	1589.2	
2818	1589.2	
2819	1589.1	
2820	1589.1	
2821	1589.1	
2822	1589.1	
2823	1589.1	
2824	1589	
2825	1589.1	
2826	1589.1	
2827	1589.1	
2828	1589.1	
2829	1588.9	
2830	1589	
2831	1588.9	
2832	1588.9	
2833	1588.9	
2834	1588.9	
2835	1588.9	
2836	1588.8	
2837	1588.8	
2838	1588.8	
2839	1588.8	
2840	1588.8	
2841	1588.8	
2842	1588.8	
2843	1588.7	
2844	1588.8	
2845	1588.8	
2846	1588.7	
2847	1588.7	
2848	1588.8	
2849	1588.8	
2850	1588.8	
2851	1588.8	
2852	1588.7	
2853	1588.7	
2854	1588.6	
2855	1588.7	
2856	1588.7	
2857	1588.7	
2858	1588.7	
2859	1588.7	
2860	1588.7	
2861	1588.7	
2862	1588.8	
2863	1588.8	
2864	1588.7	
2865	1588.8	
2866	1588.9	
2867	1588.8	
2868	1588.9	
2869	1588.9	
2870	1588.9	
2871	1588.9	
2872	1588.9	
2873	1589	
2874	1588.9	
2875	1588.9	
2876	1589	
2877	1589	
2878	1589.1	
2879	1589	
2880	1589.1	
2881	1589.1	
2882	1589.1	
2883	1589.1	
2884	1589.1	
2885	1589.1	
2886	1589.2	
2887	1589.2	
2888	1589.1	
2889	1589.2	
2890	1589.2	
2891	1589.2	
2892	1589.2	
2893	1589.2	
2894	1589.3	
2895	1589.3	
2896	1589.3	
2897	1589.3	
2898	1589.4	
2899	1589.4	
2900	1589.4	
2901	1589.3	
2902	1589.4	
2903	1589.4	
2904	1589.4	
2905	1589.4	
2906	1589.5	
2907	1589.5	
2908	1589.5	
2909	1589.5	
2910	1589.4	
2911	1589.5	
2912	1589.5	
2913	1589.5	
2914	1589.5	
2915	1589.4	
2916	1589.5	
2917	1589.5	
2918	1589.5	
2919	1589.6	
2920	1589.6	
2921	1589.5	
2922	1589.5	
2923	1589.4	
2924	1589.5	
2925	1589.5	
2926	1589.5	
2927	1589.5	
2928	1589.5	
2929	1589.5	
2930	1589.5	
2931	1589.5	
2932	1589.5	
2933	1589.5	
2934	1589.5	
2935	1589.5	
2936	1589.5	
2937	1589.5	
2938	1589.5	
2939	1589.5	
2940	1589.5	
2941	1589.5	
2942	1589.4	
2943	1589.5	
2944	1589.4	
2945	1589.5	
2946	1589.5	
2947	1589.4	
2948	1589.4	
2949	1589.5	
2950	1589.4	
2951	1589.4	
2952	1589.5	
2953	1589.5	
2954	1589.4	
2955	1589.4	
2956	1589.4	
2957	1589.4	
2958	1589.5	
2959	1589.5	
2960	1589.4	
2961	1589.5	
2962	1589.4	
2963	1589.4	
2964	1589.4	
2965	1589.4	
2966	1589.5	
2967	1589.4	
2968	1589.4	
2969	1589.4	
2970	1589.4	
2971	1589.4	
2972	1589.3	
2973	1589.4	
2974	1589.3	
2975	1589.3	
2976	1589.4	
2977	1589.4	
2978	1589.3	
2979	1589.3	
2980	1589.2	
2981	1589.3	
2982	1589.2	
2983	1589.3	
2984	1589.3	
2985	1589.2	
2986	1589.3	
2987	1589.2	
2988	1589.2	
2989	1589.2	
2990	1589.2	
2991	1589.1	
2992	1589.2	
2993	1589.1	
2994	1589.1	
2995	1589	
2996	1589.1	
2997	1589	
2998	1589.1	
2999	1589	
3000	1589.1	
3001	1589	
3002	1589.1	
3003	1589	
3004	1589	
3005	1589.1	
3006	1589	
3007	1589	
3008	1589	
3009	1588.9	
3010	1588.9	
3011	1589	
3012	1589	
3013	1588.9	
3014	1588.9	
3015	1588.9	
3016	1588.9	
3017	1588.9	
3018	1588.9	
3019	1588.9	
3020	1588.8	
3021	1588.9	
3022	1588.8	
3023	1588.8	
3024	1588.9	
3025	1588.8	
3026	1588.8	
3027	1588.8	
3028	1588.8	
3029	1588.8	
3030	1588.8	
3031	1588.8	
3032	1588.8	
3033	1588.8	
3034	1588.7	
3035	1588.7	
3036	1588.7	
3037	1588.7	
3038	1588.7	
3039	1588.7	
3040	1588.6	
3041	1588.7	
3042	1588.6	
3043	1588.6	
3044	1588.6	
3045	1588.6	
3046	1588.6	
3047	1588.5	
3048	1588.5	
3049	1588.6	
3050	1588.5	
3051	1588.5	
3052	1588.6	
3053	1588.5	
3054	1588.6	
3055	1588.5	
3056	1588.5	
3057	1588.5	
3058	1588.5	
3059	1588.5	
3060	1588.4	
3061	1588.4	
3062	1588.4	
3063	1588.4	
3064	1588.3	
3065	1588.4	
3066	1588.4	
3067	1588.4	
3068	1588.4	
3069	1588.2	
3070	1588.3	
3071	1588.3	
3072	1588.3	
3073	1588.3	
3074	1588.3	
3075	1588.3	
3076	1588.3	
3077	1588.2	
3078	1588.3	
3079	1588.3	
3080	1588.2	
3081	1588.2	
3082	1588.2	
3083	1588.1	
3084	1588.1	
3085	1588.1	
3086	1588	
3087	1588.1	
3088	1588	
3089	1588.1	
3090	1588.1	
3091	1588	
3092	1588	
3093	1588	
3094	1588	
3095	1588	
3096	1587.9	
3097	1588	
3098	1587.9	
3099	1587.9	
3100	1587.9	
3101	1587.9	
3102	1587.9	
3103	1587.9	
3104	1588	
3105	1588	
3106	1587.9	
3107	1587.9	
3108	1587.9	
3109	1587.9	
3110	1587.9	
3111	1587.9	
3112	1587.9	
3113	1587.9	
3114	1587.9	
3115	1587.9	
3116	1587.9	
3117	1587.8	
3118	1587.8	
3119	1587.9	
3120	1588	
3121	1588	
3122	1588	
3123	1588	
3124	1588	
3125	1588	
3126	1588	
3127	1588.1	
3128	1588.1	
3129	1588.1	
3130	1588.1	
3131	1588.2	
3132	1588.2	
3133	1588.1	
3134	1588.2	
3135	1588.2	
3136	1588.2	
3137	1588.3	
3138	1588.3	
3139	1588.3	
3140	1588.4	
3141	1588.4	
3142	1588.4	
3143	1588.4	
3144	1588.4	
3145	1588.4	
3146	1588.4	
3147	1588.5	
3148	1588.6	
3149	1588.5	
3150	1588.6	
3151	1588.6	
3152	1588.6	
3153	1588.6	
3154	1588.6	
3155	1588.7	
3156	1588.7	
3157	1588.7	
3158	1588.6	
3159	1588.6	
3160	1588.6	
3161	1588.6	
3162	1588.6	
3163	1588.7	
3164	1588.7	
3165	1588.7	
3166	1588.7	
3167	1588.8	
3168	1588.8	
3169	1588.8	
3170	1588.9	
3171	1588.9	
3172	1588.9	
3173	1588.9	
3174	1589	
3175	1589	
3176	1589	
3177	1589.1	
3178	1589.1	
3179	1589.1	
3180	1589.2	
3181	1589.1	
3182	1589.1	
3183	1589.2	
3184	1589.2	
3185	1589.2	
3186	1589.2	
3187	1589.3	
3188	1589.2	
3189	1589.2	
3190	1589.4	
3191	1589.3	
3192	1589.3	
3193	1589.3	
3194	1589.4	
3195	1589.3	
3196	1589.3	
3197	1589.4	
3198	1589.4	
3199	1589.4	
3200	1589.4	
3201	1589.4	
3202	1589.4	
3203	1589.4	
3204	1589.5	
3205	1589.4	
3206	1589.4	
3207	1589.5	
3208	1589.4	
3209	1589.4	
3210	1589.4	
3211	1589.5	
3212	1589.4	
3213	1589.4	
3214	1589.5	
3215	1589.4	
3216	1589.4	
3217	1589.4	
3218	1589.4	
3219	1589.4	
3220	1589.4	
3221	1589.4	
3222	1589.3	
3223	1589.4	
3224	1589.4	
3225	1589.4	
3226	1589.3	
3227	1589.4	
3228	1589.3	
3229	1589.3	
3230	1589.3	
3231	1589.2	
3232	1589.3	
3233	1589.2	
3234	1589.3	
3235	1589.2	
3236	1589.2	
3237	1589.3	
3238	1589.2	
3239	1589.1	
3240	1589.2	
3241	1589.2	
3242	1589.2	
3243	1589.2	
3244	1589.2	
3245	1589.2	
3246	1589.2	
3247	1589.2	
3248	1589.1	
3249	1589.2	
3250	1589.2	
3251	1589.2	
3252	1589.1	
3253	1589.1	
3254	1589.1	
3255	1589.1	
3256	1589.1	
3257	1589.1	
3258	1589.1	
3259	1589	
3260	1589	
3261	1589	
3262	1588.9	
3263	1588.9	
3264	1589	
3265	1589	
3266	1589	
3267	1588.9	
3268	1589	
3269	1589	
3270	1588.9	
3271	1589	
3272	1589	
3273	1589	
3274	1588.9	
3275	1588.9	
3276	1588.9	
3277	1588.9	
3278	1589	
3279	1588.9	
3280	1589	
3281	1588.9	
3282	1588.9	
3283	1588.9	
3284	1588.8	
3285	1588.8	
3286	1588.8	
3287	1588.8	
3288	1588.8	
3289	1588.9	
3290	1588.9	
3291	1588.8	
3292	1588.8	
3293	1588.8	
3294	1588.8	
3295	1588.8	
3296	1588.8	
3297	1588.8	
3298	1588.8	
3299	1588.7	
3300	1588.8	
3301	1588.7	
3302	1588.7	
3303	1588.6	
3304	1588.7	
3305	1588.7	
3306	1588.7	
3307	1588.6	
3308	1588.5	
3309	1588.6	
3310	1588.5	
3311	1588.5	
3312	1588.5	
3313	1588.5	
3314	1588.4	
3315	1588.5	
3316	1588.5	
3317	1588.5	
3318	1588.4	
3319	1588.4	
3320	1588.4	
3321	1588.4	
3322	1588.3	
3323	1588.3	
3324	1588.3	
3325	1588.2	
3326	1588.3	
3327	1588.2	
3328	1588.3	
3329	1588.3	
3330	1588.2	
3331	1588.3	
3332	1588.2	
3333	1588.3	
3334	1588.3	
3335	1588.3	
3336	1588.2	
3337	1588.2	
3338	1588.2	
3339	1588.2	
3340	1588.2	
3341	1588.2	
3342	1588.2	
3343	1588.2	
3344	1588.1	
3345	1588.2	
3346	1588.1	
3347	1588	
3348	1588.1	
3349	1588.1	
3350	1588.1	
3351	1588	
3352	1588	
3353	1588	
3354	1588	
3355	1588	
3356	1588	
3357	1588	
3358	1588	
3359	1588	
3360	1588	
3361	1587.9	
3362	1587.9	
3363	1588	
3364	1587.9	
3365	1587.9	
3366	1587.9	
3367	1587.9	
3368	1587.8	
3369	1587.9	
3370	1587.9	
3371	1587.9	
3372	1587.8	
3373	1587.9	
3374	1587.8	
3375	1587.9	
3376	1587.9	
3377	1587.9	
3378	1588	
3379	1588	
3380	1587.9	
3381	1588	
3382	1587.9	
3383	1588	
3384	1588	
3385	1588	
3386	1588	
3387	1588.1	
3388	1588.1	
3389	1588.1	
3390	1588	
3391	1588.1	
3392	1588.1	
3393	1588.1	
3394	1588.1	
3395	1588.1	
3396	1588.1	
3397	1588.2	
3398	1588.2	
3399	1588.2	
3400	1588.3	
3401	1588.2	
3402	1588.3	
3403	1588.3	
3404	1588.3	
3405	1588.4	
3406	1588.3	
3407	1588.4	
3408	1588.3	
3409	1588.3	
3410	1588.4	
3411	1588.5	
3412	1588.4	
3413	1588.4	
3414	1588.4	
3415	1588.4	
3416	1588.4	
3417	1588.5	
3418	1588.5	
3419	1588.5	
3420	1588.5	
3421	1588.6	
3422	1588.6	
3423	1588.7	
3424	1588.6	
3425	1588.7	
3426	1588.6	
3427	1588.6	
3428	1588.7	
3429	1588.7	
3430	1588.7	
3431	1588.7	
3432	1588.7	
3433	1588.8	
3434	1588.9	
3435	1588.8	
3436	1588.8	
3437	1588.8	
3438	1589	
3439	1588.9	
3440	1589	
3441	1589	
3442	1589	
3443	1589.1	
3444	1589.1	
3445	1589.1	
3446	1589.1	
3447	1589.1	
3448	1589.2	
3449	1589.2	
3450	1589.2	
3451	1589.3	
3452	1589.2	
3453	1589.3	
3454	1589.2	
3455	1589.2	
3456	1589.2	
3457	1589.2	
3458	1589.2	
3459	1589.4	
3460	1589.3	
3461	1589.3	
3462	1589.3	
3463	1589.3	
3464	1589.3	
3465	1589.3	
3466	1589.3	
3467	1589.3	
3468	1589.4	
3469	1589.4	
3470	1589.4	
3471	1589.3	
3472	1589.4	
3473	1589.3	
3474	1589.4	
3475	1589.4	
3476	1589.4	
3477	1589.4	
3478	1589.3	
3479	1589.4	
3480	1589.4	
3481	1589.3	
3482	1589.3	
3483	1589.3	
3484	1589.3	
3485	1589.3	
3486	1589.3	
3487	1589.4	
3488	1589.3	
3489	1589.4	
3490	1589.4	
3491	1589.3	
3492	1589.4	
3493	1589.4	
3494	1589.3	
3495	1589.3	
3496	1589.3	
3497	1589.3	
3498	1589.2	
3499	1589.3	
3500	1589.3	
3501	1589.3	
3502	1589.3	
3503	1589.3	
3504	1589.2	
3505	1589.3	
3506	1589.2	
3507	1589.3	
3508	1589.2	
3509	1589.3	
3510	1589.2	
3511	1589.2	
3512	1589.2	
3513	1589.3	
3514	1589.2	
3515	1589.2	
3516	1589.2	
3517	1589.2	
3518	1589.2	
3519	1589.2	
3520	1589.2	
3521	1589.1	
3522	1589.1	
3523	1589	
3524	1589.1	
3525	1589	
3526	1589.1	
3527	1589.1	
3528	1589	
3529	1589.1	
3530	1589	
3531	1589.1	
3532	1589	
3533	1589	
3534	1589	
3535	1588.9	
3536	1589	
3537	1589	
3538	1588.9	
3539	1588.9	
3540	1588.9	
3541	1588.9	
3542	1588.9	
3543	1588.9	
3544	1589	
3545	1588.9	
3546	1588.9	
3547	1588.8	
3548	1588.8	
3549	1588.8	
3550	1588.8	
3551	1588.8	
3552	1588.8	
3553	1588.8	
3554	1588.8	
3555	1588.8	
3556	1588.8	
3557	1588.8	
3558	1588.8	
3559	1588.8	
3560	1588.8	
3561	1588.8	
3562	1588.7	
3563	1588.7	
3564	1588.6	
3565	1588.7	
3566	1588.6	
3567	1588.6	
3568	1588.6	
3569	1588.6	
3570	1588.5	
3571	1588.6	
3572	1588.6	
3573	1588.5	
3574	1588.5	
3575	1588.5	
3576	1588.5	
3577	1588.5	
3578	1588.5	
3579	1588.5	
3580	1588.4	
3581	1588.4	
3582	1588.4	
3583	1588.4	
3584	1588.4	
3585	1588.4	
3586	1588.4	
3587	1588.4	
3588	1588.4	
3589	1588.3	
3590	1588.3	
3591	1588.3	
3592	1588.3	
3593	1588.2	
3594	1588.2	
3595	1588.2	
3596	1588.2	
3597	1588.3	
3598	1588.2	
3599	1588.1	
3600	1588.1	
3601	1588.1	
3602	1588.1	
3603	1588.1	
3604	1588.1	
3605	1588.1	
3606	1588.1	
3607	1588.2	
3608	1588.1	
3609	1588.1	
3610	1588	
3611	1588	
3612	1588	
3613	1588	
3614	1587.9	
3615	1588	
3616	1587.9	
3617	1587.9	
3618	1587.9	
3619	1587.8	
3620	1587.9	
3621	1587.8	
3622	1587.8	
3623	1587.9	
3624	1587.8	
3625	1587.8	
3626	1587.8	
3627	1587.8	
3628	1587.7	
3629	1587.7	
3630	1587.8	
3631	1587.7	
3632	1587.8	
3633	1587.8	
3634	1587.8	
3635	1587.8	
3636	1587.7	
3637	1587.7	
3638	1587.7	
3639	1587.7	
3640	1587.7	
3641	1587.7	
3642	1587.7	
3643	1587.8	
3644	1587.7	
3645	1587.7	
3646	1587.7	
