Time (x5 s) - Plot 0	P (mbar) - Plot 0	
1664	1211.5	
1665	1211.4	
1666	1211.5	
1667	1211.4	
1668	1211.4	
1669	1211.4	
1670	1211.4	
1671	1211.4	
1672	1211.4	
1673	1211.4	
1674	1211.4	
1675	1211.4	
1676	1211.4	
1677	1211.4	
1678	1211.4	
1679	1211.4	
1680	1211.4	
1681	1211.4	
1682	1211.4	
1683	1211.4	
1684	1211.5	
1685	1211.4	
1686	1211.4	
1687	1211.5	
1688	1211.4	
1689	1211.4	
1690	1211.4	
1691	1211.3	
1692	1211.4	
1693	1211.4	
1694	1211.4	
1695	1211.4	
1696	1211.4	
1697	1211.3	
1698	1211.4	
1699	1211.4	
1700	1211.4	
1701	1211.3	
1702	1211.5	
1703	1211.4	
1704	1211.3	
1705	1211.4	
1706	1211.4	
1707	1211.3	
1708	1211.4	
1709	1211.4	
1710	1211.4	
1711	1211.3	
1712	1211.5	
1713	1211.4	
1714	1211.4	
1715	1211.4	
1716	1211.4	
1717	1211.4	
1718	1211.4	
1719	1211.4	
1720	1211.4	
1721	1211.4	
1722	1211.4	
1723	1211.3	
1724	1211.3	
1725	1211.4	
1726	1211.4	
1727	1211.4	
1728	1211.4	
1729	1211.4	
1730	1211.4	
1731	1211.4	
1732	1211.3	
1733	1211.4	
1734	1211.4	
1735	1211.4	
1736	1211.4	
1737	1211.4	
1738	1211.4	
1739	1211.4	
1740	1211.5	
1741	1211.4	
1742	1211.4	
1743	1211.4	
1744	1211.4	
1745	1211.4	
1746	1211.4	
1747	1211.4	
1748	1211.4	
1749	1211.4	
1750	1211.4	
1751	1211.5	
1752	1211.3	
1753	1211.4	
1754	1211.4	
1755	1211.4	
1756	1211.4	
1757	1211.4	
1758	1211.4	
1759	1211.4	
1760	1211.5	
1761	1211.4	
1762	1211.4	
1763	1211.5	
1764	1211.4	
1765	1211.4	
1766	1211.4	
1767	1211.4	
1768	1211.5	
1769	1211.4	
1770	1211.5	
1771	1211.4	
1772	1211.5	
1773	1211.4	
1774	1211.4	
1775	1211.5	
1776	1211.5	
1777	1211.5	
1778	1211.4	
1779	1211.5	
1780	1211.4	
1781	1211.5	
1782	1211.4	
1783	1211.4	
1784	1211.5	
1785	1211.5	
1786	1211.5	
1787	1211.5	
1788	1211.5	
1789	1211.5	
1790	1211.5	
1791	1211.5	
1792	1211.5	
1793	1211.5	
1794	1211.4	
1795	1211.5	
1796	1211.5	
1797	1211.5	
1798	1211.5	
1799	1211.5	
1800	1211.5	
1801	1211.4	
1802	1211.5	
1803	1211.5	
1804	1211.5	
1805	1211.5	
1806	1211.5	
1807	1211.4	
1808	1211.5	
1809	1211.5	
1810	1211.5	
1811	1211.5	
1812	1211.5	
1813	1211.4	
1814	1211.5	
1815	1211.5	
1816	1211.5	
1817	1211.5	
1818	1211.5	
1819	1211.5	
1820	1211.5	
1821	1211.5	
1822	1211.4	
1823	1211.5	
1824	1211.5	
1825	1211.5	
1826	1211.5	
1827	1211.5	
1828	1211.4	
1829	1211.5	
1830	1211.5	
1831	1211.5	
1832	1211.5	
1833	1211.5	
1834	1211.5	
1835	1211.5	
1836	1211.5	
1837	1211.4	
1838	1211.5	
1839	1211.4	
1840	1211.4	
1841	1211.4	
1842	1211.4	
1843	1211.5	
1844	1211.4	
1845	1211.4	
1846	1211.5	
1847	1211.5	
1848	1211.4	
1849	1211.5	
1850	1211.5	
1851	1211.5	
1852	1211.4	
1853	1211.4	
1854	1211.5	
1855	1211.5	
1856	1211.4	
1857	1211.5	
1858	1211.4	
1859	1211.5	
1860	1211.4	
1861	1211.4	
1862	1211.4	
1863	1211.4	
1864	1211.5	
1865	1211.5	
1866	1211.4	
1867	1211.4	
1868	1211.4	
1869	1211.5	
1870	1211.4	
1871	1211.5	
1872	1211.4	
1873	1211.4	
1874	1211.4	
1875	1211.3	
1876	1211.3	
1877	1211.4	
1878	1211.4	
1879	1211.5	
1880	1211.4	
1881	1211.5	
1882	1211.4	
1883	1211.4	
1884	1211.5	
1885	1211.4	
1886	1211.4	
1887	1211.5	
1888	1211.5	
1889	1211.3	
1890	1211.4	
1891	1211.4	
1892	1211.4	
1893	1211.5	
1894	1211.4	
1895	1211.4	
1896	1211.4	
1897	1211.4	
1898	1211.4	
1899	1211.3	
1900	1211.4	
1901	1211.4	
1902	1211.4	
1903	1211.4	
1904	1211.4	
1905	1211.4	
1906	1211.4	
1907	1211.4	
1908	1211.5	
1909	1211.4	
1910	1211.4	
1911	1211.4	
1912	1211.4	
1913	1211.4	
1914	1211.4	
1915	1211.4	
1916	1211.4	
1917	1211.4	
1918	1211.4	
1919	1211.4	
1920	1211.4	
1921	1211.4	
1922	1211.5	
1923	1211.4	
1924	1211.5	
1925	1211.4	
1926	1211.4	
1927	1211.5	
1928	1211.4	
1929	1211.4	
1930	1211.5	
1931	1211.4	
1932	1211.5	
1933	1211.4	
1934	1211.4	
1935	1211.5	
1936	1211.5	
1937	1211.4	
1938	1211.5	
1939	1211.5	
1940	1211.5	
1941	1211.5	
1942	1211.4	
1943	1211.4	
1944	1211.5	
1945	1211.5	
1946	1211.4	
1947	1211.5	
1948	1211.5	
1949	1211.5	
1950	1211.5	
1951	1211.5	
1952	1211.5	
1953	1211.5	
1954	1211.5	
1955	1211.5	
1956	1211.4	
1957	1211.5	
1958	1211.5	
1959	1211.5	
1960	1211.5	
1961	1211.5	
1962	1211.5	
1963	1211.4	
1964	1211.5	
1965	1211.5	
1966	1211.4	
1967	1211.4	
1968	1211.6	
1969	1211.5	
1970	1211.5	
1971	1211.5	
1972	1211.5	
1973	1211.5	
1974	1211.5	
1975	1211.5	
1976	1211.5	
1977	1211.5	
1978	1211.5	
1979	1211.5	
1980	1211.5	
1981	1211.6	
1982	1211.5	
1983	1211.5	
1984	1211.5	
1985	1211.5	
1986	1211.5	
1987	1211.4	
1988	1211.5	
1989	1211.4	
1990	1211.5	
1991	1211.5	
1992	1211.5	
1993	1211.5	
1994	1211.5	
1995	1211.4	
1996	1211.5	
1997	1211.5	
1998	1211.5	
1999	1211.5	
2000	1211.5	
2001	1211.5	
2002	1211.5	
2003	1211.5	
2004	1211.5	
2005	1211.5	
2006	1211.6	
2007	1211.5	
2008	1211.5	
2009	1211.5	
2010	1211.5	
2011	1211.5	
2012	1211.5	
2013	1211.5	
2014	1211.5	
2015	1211.5	
2016	1211.5	
2017	1211.5	
2018	1211.5	
2019	1211.5	
2020	1211.5	
2021	1211.5	
2022	1211.5	
2023	1211.5	
2024	1211.4	
2025	1211.5	
2026	1211.5	
2027	1211.5	
2028	1211.5	
2029	1211.4	
2030	1211.5	
2031	1211.4	
2032	1211.5	
2033	1211.4	
2034	1211.4	
2035	1211.4	
2036	1211.4	
2037	1211.5	
2038	1211.5	
2039	1211.5	
2040	1211.5	
2041	1211.5	
2042	1211.5	
2043	1211.5	
2044	1211.4	
2045	1211.5	
2046	1211.4	
2047	1211.5	
2048	1211.5	
2049	1211.5	
2050	1211.4	
2051	1211.5	
2052	1211.4	
2053	1211.5	
2054	1211.4	
2055	1211.4	
2056	1211.4	
2057	1211.5	
2058	1211.5	
2059	1211.5	
2060	1211.5	
2061	1211.5	
2062	1211.5	
2063	1211.5	
2064	1211.5	
2065	1211.5	
2066	1211.5	
2067	1211.5	
2068	1211.4	
2069	1211.5	
2070	1211.4	
2071	1211.3	
2072	1211.4	
2073	1211.4	
2074	1211.5	
2075	1211.5	
2076	1211.5	
2077	1211.4	
2078	1211.4	
2079	1211.5	
2080	1211.5	
2081	1211.4	
2082	1211.4	
2083	1211.3	
2084	1211.5	
2085	1211.4	
2086	1211.4	
2087	1211.4	
2088	1211.5	
2089	1211.4	
2090	1211.4	
2091	1211.4	
2092	1211.4	
2093	1211.4	
2094	1211.4	
2095	1211.4	
2096	1211.4	
2097	1211.4	
2098	1211.4	
2099	1211.5	
2100	1211.4	
2101	1211.4	
2102	1211.4	
2103	1211.5	
2104	1211.4	
2105	1211.4	
2106	1211.4	
2107	1211.5	
2108	1211.4	
2109	1211.4	
2110	1211.4	
2111	1211.4	
2112	1211.4	
2113	1211.5	
2114	1211.4	
2115	1211.4	
2116	1211.4	
2117	1211.4	
2118	1211.4	
2119	1211.4	
2120	1211.4	
2121	1211.4	
2122	1211.5	
2123	1211.3	
2124	1211.4	
2125	1211.4	
2126	1211.5	
2127	1211.4	
2128	1211.4	
2129	1211.5	
2130	1211.4	
2131	1211.4	
2132	1211.4	
2133	1211.4	
2134	1211.5	
2135	1211.4	
2136	1211.5	
2137	1211.4	
2138	1211.4	
2139	1211.4	
2140	1211.5	
2141	1211.4	
2142	1211.5	
2143	1211.5	
2144	1211.5	
2145	1211.4	
2146	1211.5	
2147	1211.5	
2148	1211.5	
2149	1211.5	
2150	1211.5	
2151	1211.5	
2152	1211.5	
2153	1211.5	
2154	1211.5	
2155	1211.5	
2156	1211.5	
2157	1211.5	
2158	1211.5	
2159	1211.4	
2160	1211.5	
2161	1211.4	
2162	1211.4	
2163	1211.5	
2164	1211.5	
2165	1211.5	
2166	1211.5	
2167	1211.5	
2168	1211.4	
2169	1211.5	
2170	1211.5	
2171	1211.5	
2172	1211.5	
2173	1211.6	
2174	1211.5	
2175	1211.4	
2176	1211.4	
2177	1211.4	
2178	1211.5	
2179	1211.5	
2180	1211.5	
2181	1073.4	
2182	1044.5	
2183	1026	
2184	1024.2	
2185	1031.4	
2186	1034	
2187	1035.6	
2188	1036.3	
2189	1036.5	
2190	1036.3	
2191	1035.8	
2192	1035.4	
2193	1034.9	
2194	1034.3	
2195	1033.9	
2196	1033.3	
2197	1032.9	
2198	1032.5	
2199	1032.1	
2200	1031.7	
2201	1031.3	
2202	1031.1	
2203	1030.7	
2204	1030.6	
2205	1030.3	
2206	1029.9	
2207	1029.8	
2208	1029.6	
2209	1029.4	
2210	1029.2	
2211	1029	
2212	1028.9	
2213	1028.7	
2214	1028.5	
2215	1028.3	
2216	1028.2	
2217	1028.1	
2218	1027.9	
2219	1027.7	
2220	1027.6	
2221	1027.4	
2222	1027.3	
2223	1027	
2224	1027	
2225	1026.9	
2226	1026.8	
2227	1026.7	
2228	1026.5	
2229	1026.3	
2230	1026.5	
2231	1026.2	
2232	1026.2	
2233	1026	
2234	1026	
2235	1025.9	
2236	1025.8	
2237	1025.7	
2238	1025.6	
2239	1025.6	
2240	1025.5	
2241	1025.4	
2242	1025.3	
2243	1025.3	
2244	1025.2	
2245	1025.1	
2246	1025.1	
2247	1025	
2248	1024.9	
2249	1024.8	
2250	1024.8	
2251	1024.7	
2252	1024.6	
2253	1024.6	
2254	1024.6	
2255	1024.4	
2256	1024.4	
2257	1024.3	
2258	1024.2	
2259	1024.3	
2260	1024.2	
2261	1024.2	
2262	1024.1	
2263	1024	
2264	1024	
2265	1023.9	
2266	1023.8	
2267	1023.7	
2268	1023.7	
2269	1023.7	
2270	1023.6	
2271	1023.6	
2272	1023.6	
2273	1023.4	
2274	1023.4	
2275	1023.4	
2276	1023.4	
2277	1023.3	
2278	1023.2	
2279	1023.3	
2280	1023.3	
2281	1023.2	
2282	1023.3	
2283	1023.2	
2284	1023.2	
2285	1023.2	
2286	1023.2	
2287	1023.1	
2288	1023.1	
2289	1023	
2290	1023	
2291	1023	
2292	1023	
2293	1023	
2294	1022.9	
2295	1022.8	
2296	1022.8	
2297	1022.9	
2298	1022.9	
2299	1022.8	
2300	1022.8	
2301	1022.8	
2302	1022.7	
2303	1022.8	
2304	1022.7	
2305	1022.7	
2306	1022.6	
2307	1022.6	
2308	1022.6	
2309	1022.7	
2310	1022.6	
2311	1022.6	
2312	1022.5	
2313	1022.5	
2314	1022.5	
2315	1022.4	
2316	1022.4	
2317	1022.3	
2318	1022.4	
2319	1022.3	
2320	1022.3	
2321	1022.3	
2322	1022.1	
2323	1022.3	
2324	1022.1	
2325	1022.2	
2326	1022.1	
2327	1022.1	
2328	1022.1	
2329	1022.1	
2330	1022	
2331	1022	
2332	1022	
2333	1021.9	
2334	1022	
2335	1021.9	
2336	1021.9	
2337	1021.9	
2338	1021.9	
2339	1021.8	
2340	1021.7	
2341	1021.6	
2342	1021.7	
2343	1021.6	
2344	1021.7	
2345	1021.6	
2346	1021.5	
2347	1021.6	
2348	1021.6	
2349	1021.6	
2350	1021.6	
2351	1021.5	
2352	1021.5	
2353	1021.4	
2354	1021.4	
2355	1021.5	
2356	1021.4	
2357	1021.4	
2358	1021.3	
2359	1021.4	
2360	1021.4	
2361	1021.4	
2362	1021.4	
2363	1021.3	
2364	1021.2	
2365	1048.1	
2366	1072.6	
2367	802.59	
2368	394.71	
2369	198.28	
2370	102.5	
2371	55.033	
2372	30.769	
2373	17.861	
2374	10.787	
2375	6.4716	
2376	3.7509	
2377	1.9571	
2378	0	
2379	0	
2380	-1.047	
2381	-1.663	
2382	-2.1166	
2383	64.75	
2384	283.94	
2385	625.8	
2386	965.56	
2387	1264.9	
2388	1264.3	
2389	1263.1	
2390	1221.8	
2391	1213.8	
2392	1212.5	
2393	1212.6	
2394	1212.6	
2395	1212.6	
2396	1212.5	
2397	1212.5	
2398	1212.4	
2399	1212.5	
2400	1212.4	
2401	1212.5	
2402	1212.4	
2403	1212.4	
2404	1212.4	
2405	1212.4	
2406	1212.3	
2407	1212.3	
2408	1212.4	
2409	1212.3	
2410	1212.3	
2411	1212.3	
2412	1212.3	
2413	1212.3	
2414	1212.3	
2415	1212.3	
2416	1212.3	
2417	1212.3	
2418	1212.3	
2419	1212.3	
2420	1212.2	
2421	1212.2	
2422	1212.2	
2423	1212.2	
2424	1212.3	
2425	1212.3	
2426	1212.3	
2427	1212.2	
2428	1212.2	
2429	1212.3	
2430	1212.1	
2431	1212.2	
2432	1212.2	
2433	1212.2	
2434	1212.1	
2435	1212.2	
2436	1212.2	
2437	1212.2	
2438	1212.2	
2439	1212.2	
2440	1212.2	
2441	1212.3	
2442	1212.2	
2443	1212.2	
2444	1212.2	
2445	1212.2	
2446	1212.3	
2447	1212.2	
2448	1212.2	
2449	1212.2	
2450	1212.2	
2451	1212.2	
2452	1212.2	
2453	1212.2	
2454	1212.2	
2455	1212.2	
2456	1212.2	
2457	1212.2	
2458	1212.2	
2459	1212.2	
2460	1212.2	
2461	1212.2	
2462	1212.2	
2463	1212.1	
2464	1212.2	
2465	1212.2	
2466	1212.2	
2467	1212.1	
2468	1212.2	
2469	1212.1	
2470	1212.2	
2471	1212.2	
2472	1212.2	
2473	1212.1	
2474	1212.2	
2475	1212.2	
2476	1212.2	
2477	1212.2	
2478	1212.2	
2479	1212.1	
2480	1212.2	
2481	1212.1	
2482	1212.2	
2483	1212.1	
2484	1212.2	
2485	1212.2	
2486	1212.1	
2487	1212.2	
2488	1212.2	
2489	1212.2	
2490	1212.1	
2491	1212.1	
2492	1212.2	
2493	1212.2	
2494	1212.2	
2495	1212.2	
2496	1212.1	
2497	1212.1	
2498	1212.1	
2499	1212.2	
2500	1212.1	
2501	1212.1	
2502	1212.1	
2503	1212.1	
2504	1212.2	
2505	1212.1	
2506	1212.1	
2507	1212.1	
2508	1212.1	
2509	1212.1	
2510	1212.1	
2511	1212.2	
2512	1212.1	
2513	1212.1	
2514	1212.1	
2515	1212.1	
2516	1212	
2517	1212.1	
2518	1212	
2519	1212.1	
2520	1212.1	
2521	1212.1	
2522	1212.1	
2523	1212.1	
2524	1212.1	
2525	1212	
2526	1212.1	
2527	1212.1	
2528	1212.1	
2529	1212.1	
2530	1212.1	
2531	1212.1	
2532	1212.1	
2533	1212.1	
2534	1212.1	
2535	1212	
2536	1212.1	
2537	1212.1	
2538	1212.1	
2539	1212.1	
2540	1212.1	
2541	1212.1	
2542	1212.1	
2543	1212	
2544	1212.1	
2545	1212	
2546	1212	
2547	1212	
2548	1212	
2549	1212.1	
2550	1212.1	
2551	1212	
2552	1212.1	
2553	1212	
2554	1212	
2555	1212	
2556	1212	
2557	1212	
2558	1212	
2559	1212	
2560	1212.1	
2561	1212	
2562	1212	
2563	1212	
2564	1212	
2565	1212	
2566	1212	
2567	1212	
2568	1212	
2569	1212	
2570	1212	
2571	1212	
2572	1212	
2573	1212	
2574	1212	
2575	1212	
2576	1212	
2577	1212	
2578	1212	
2579	1212	
2580	1212	
2581	1212	
2582	1211.9	
2583	1212	
2584	1212	
2585	1211.9	
2586	1212	
2587	1212	
2588	1212	
2589	1212	
2590	1212	
2591	1212	
2592	1211.9	
2593	1212	
2594	1212	
2595	1212	
2596	1212	
2597	1212	
2598	1212	
2599	1211.9	
2600	1212	
2601	1212	
2602	1212	
2603	1212	
2604	1212	
2605	1212	
2606	1212	
2607	1212.1	
2608	1212	
2609	1212.1	
2610	1212.1	
2611	1212	
2612	1212	
2613	1211.9	
2614	1212	
2615	1212	
2616	1212	
2617	1212	
2618	1212	
2619	1212	
2620	1212.1	
2621	1212	
2622	1212.1	
2623	1212	
2624	1212	
2625	1212	
2626	1212	
2627	1212	
2628	1212	
2629	1212.1	
2630	1212	
2631	1212	
2632	1212	
2633	1212	
2634	1212	
2635	1212	
2636	1212.1	
2637	1212	
2638	1212	
2639	1212	
2640	1212	
2641	1212	
2642	1212.1	
2643	1212	
2644	1212	
2645	1212.1	
2646	1212	
2647	1212	
2648	1212.1	
2649	1212	
2650	1212.1	
2651	1212	
2652	1212.1	
2653	1212.1	
2654	1212	
2655	1212.1	
2656	1212	
2657	1212	
2658	1212	
2659	1212	
2660	1212	
2661	1211.9	
2662	1212	
2663	1212	
2664	1212	
2665	1212	
2666	1212	
2667	1212.1	
2668	1212	
2669	1212	
2670	1212	
2671	1212	
2672	1212	
2673	1212	
2674	1212	
2675	1212	
2676	1212	
2677	1212	
2678	1212	
2679	1212	
2680	1212	
2681	1212	
2682	1212.1	
2683	1212	
2684	1212	
2685	1212	
2686	1212	
2687	1212	
2688	1212	
2689	1212	
2690	1212	
2691	1212	
2692	1211.9	
2693	1211.9	
2694	1212	
2695	1211.9	
2696	1212	
2697	1212	
2698	1212	
2699	1212	
2700	1212	
2701	1212	
2702	1211.9	
2703	1212	
2704	1211.9	
2705	1212	
2706	1212	
2707	1211.9	
2708	1212	
2709	1211.9	
2710	1212	
2711	1212	
2712	1211.9	
2713	1212	
2714	1211.9	
2715	1211.9	
2716	1212	
2717	1212	
2718	1211.9	
2719	1212	
2720	1212	
2721	1211.9	
2722	1211.9	
2723	1212	
2724	1212	
2725	1212	
2726	1211.9	
2727	1212	
2728	1211.9	
2729	1211.9	
2730	1212	
2731	1211.9	
2732	1211.9	
2733	1212	
2734	1211.9	
2735	1212	
2736	1211.8	
2737	1211.9	
2738	1211.9	
2739	1211.9	
2740	1211.9	
2741	1211.9	
2742	1211.9	
2743	1212	
2744	1211.9	
2745	1211.9	
2746	1212	
2747	1211.9	
2748	1211.9	
2749	1211.9	
2750	1211.9	
2751	1211.9	
2752	1211.9	
2753	1211.9	
2754	1211.9	
2755	1211.9	
2756	1211.9	
2757	1211.9	
2758	1211.9	
2759	1211.9	
2760	1211.9	
2761	1211.9	
2762	1212	
2763	1211.9	
2764	1211.9	
2765	1211.8	
2766	1211.9	
2767	1211.9	
2768	1211.9	
2769	1211.9	
2770	1211.9	
2771	1211.8	
2772	1211.9	
2773	1211.9	
2774	1211.9	
2775	1211.8	
2776	1211.9	
2777	1211.9	
2778	1211.9	
2779	1211.9	
2780	1211.9	
2781	1211.9	
2782	1211.8	
2783	1211.8	
2784	1211.9	
2785	1211.9	
2786	1211.9	
2787	1211.8	
2788	1211.8	
2789	1211.9	
2790	1211.8	
2791	1211.8	
2792	1211.9	
2793	1211.9	
2794	1211.9	
2795	1211.9	
2796	1211.9	
2797	1211.9	
2798	1211.9	
2799	1211.9	
2800	1211.8	
2801	1211.9	
2802	1212	
2803	1211.9	
2804	1211.9	
2805	1211.9	
2806	1211.9	
2807	1211.9	
2808	1212	
2809	1211.9	
2810	1211.9	
2811	1211.9	
2812	1211.9	
2813	1211.9	
2814	1211.9	
2815	1211.9	
2816	1212	
2817	1211.9	
2818	1212	
2819	1212	
2820	1211.9	
2821	1211.9	
2822	1211.9	
2823	1212	
2824	1212	
2825	1212	
2826	1211.9	
2827	1212	
2828	1212	
2829	1212	
2830	1212	
2831	1211.9	
2832	1212	
2833	1211.9	
2834	1211.9	
2835	1212	
2836	1211.9	
2837	1212	
2838	1211.9	
2839	1211.9	
2840	1212	
2841	1211.9	
2842	1212	
2843	1211.9	
2844	1212	
2845	1212	
2846	1212	
2847	1212	
2848	1211.9	
2849	1211.9	
2850	1212	
2851	1212	
2852	1211.9	
2853	1212	
2854	1212	
2855	1212	
2856	1212	
2857	1212.1	
2858	1211.9	
2859	1211.9	
2860	1212	
2861	1211.9	
2862	1211.9	
2863	1211.9	
2864	1212	
2865	1211.9	
2866	1211.9	
2867	1211.9	
2868	1211.9	
2869	1212	
2870	1212	
2871	1212	
2872	1212	
2873	1211.9	
2874	1212	
2875	1212	
2876	1211.9	
2877	1211.9	
2878	1212	
2879	1212	
2880	1212	
2881	1211.9	
2882	1211.9	
2883	1212	
2884	1211.9	
2885	1211.9	
2886	1211.9	
2887	1212	
2888	1211.9	
2889	1211.9	
2890	1212	
2891	1211.9	
2892	1212	
2893	1212	
2894	1211.9	
2895	1212	
2896	1211.9	
2897	1212	
2898	1211.9	
2899	1212	
2900	1211.9	
2901	1211.9	
2902	1211.9	
2903	1211.9	
2904	1212	
2905	1211.9	
2906	1211.9	
2907	1212	
2908	1211.9	
2909	1211.9	
2910	1211.9	
2911	1211.9	
2912	1211.9	
2913	1211.9	
2914	1211.9	
2915	1211.9	
2916	1212	
2917	1211.9	
2918	1211.9	
2919	1211.9	
2920	1211.8	
2921	1212	
2922	1211.9	
2923	1211.9	
2924	1211.9	
2925	1211.9	
2926	1211.9	
2927	1211.9	
2928	1211.8	
2929	1211.8	
2930	1211.9	
2931	1211.9	
2932	1211.9	
2933	1211.9	
2934	1211.9	
2935	1211.9	
2936	1211.9	
2937	1211.9	
2938	1211.8	
2939	1211.9	
2940	1211.9	
2941	1211.9	
2942	1211.8	
2943	1211.9	
2944	1211.9	
2945	1211.9	
2946	1211.9	
2947	1211.8	
2948	1211.9	
2949	1211.9	
2950	1211.9	
2951	1211.8	
2952	1211.8	
2953	1211.9	
2954	1211.8	
2955	1211.8	
2956	1211.9	
2957	1211.9	
2958	1211.8	
2959	1211.9	
2960	1211.8	
2961	1211.9	
2962	1211.8	
2963	1211.9	
2964	1211.9	
2965	1211.9	
2966	1211.8	
2967	1211.8	
2968	1211.9	
2969	1211.9	
2970	1211.9	
2971	1211.8	
2972	1211.8	
2973	1211.8	
2974	1211.9	
2975	1211.9	
2976	1211.9	
2977	1211.8	
2978	1211.8	
2979	1211.8	
2980	1211.9	
2981	1211.9	
2982	1211.9	
2983	1211.9	
2984	1211.9	
2985	1211.9	
2986	1211.9	
2987	1212	
2988	1211.9	
2989	1211.9	
2990	1211.9	
2991	1211.9	
2992	1211.9	
2993	1211.9	
2994	1211.9	
2995	1211.8	
2996	1211.9	
2997	1211.8	
2998	1211.9	
2999	1211.9	
3000	1212	
3001	1211.9	
3002	1211.9	
3003	1211.9	
3004	1211.9	
3005	1212	
3006	1212	
3007	1211.9	
3008	1211.9	
3009	1211.9	
3010	1211.9	
3011	1211.9	
3012	1211.9	
3013	1211.9	
3014	1211.9	
3015	1211.9	
3016	1211.9	
3017	1211.9	
3018	1212	
3019	1212	
3020	1211.9	
3021	1211.9	
3022	1212	
3023	1212	
3024	1212	
3025	1211.9	
3026	1212	
3027	1211.9	
3028	1211.9	
3029	1211.9	
3030	1211.9	
3031	1211.9	
3032	1212	
3033	1211.9	
3034	1211.9	
3035	1211.9	
3036	1212	
3037	1211.9	
3038	1211.9	
3039	1211.9	
3040	1211.9	
3041	1212	
3042	1211.9	
3043	1211.9	
3044	1211.9	
3045	1211.9	
3046	1212	
3047	1211.9	
3048	1211.9	
3049	1211.9	
3050	1212	
3051	1211.9	
3052	1211.8	
3053	1211.9	
3054	1211.9	
3055	1211.9	
3056	1211.9	
3057	1211.9	
3058	1211.9	
3059	1211.9	
3060	1211.9	
3061	1211.9	
3062	1211.9	
3063	1211.9	
3064	1211.9	
3065	1211.9	
3066	1211.9	
3067	1211.9	
3068	1211.9	
3069	1211.8	
3070	1211.9	
3071	1211.9	
3072	1211.9	
3073	1211.9	
3074	1211.9	
3075	1211.9	
3076	1211.9	
3077	1211.9	
3078	1211.9	
3079	1211.9	
3080	1211.8	
3081	1211.9	
3082	1211.8	
3083	1211.9	
3084	1211.9	
3085	1211.8	
3086	1211.9	
3087	1212	
3088	1211.9	
3089	1212	
3090	1211.9	
3091	1211.8	
3092	1211.9	
3093	1211.8	
3094	1211.9	
3095	1211.9	
3096	1211.8	
3097	1211.9	
3098	1211.9	
3099	1211.8	
3100	1211.8	
3101	1211.8	
3102	1211.8	
3103	1211.9	
3104	1211.8	
3105	1211.9	
3106	1211.9	
3107	1211.8	
3108	1211.9	
3109	1211.8	
3110	1211.8	
3111	1211.9	
3112	1211.9	
3113	1211.8	
3114	1211.8	
3115	1211.8	
3116	1211.9	
3117	1211.8	
3118	1211.8	
3119	1211.8	
3120	1211.9	
3121	1211.8	
3122	1211.8	
3123	1211.8	
3124	1211.8	
3125	1211.8	
3126	1211.8	
3127	1211.8	
3128	1211.7	
3129	1211.8	
3130	1211.8	
3131	1211.8	
3132	1211.8	
3133	1211.8	
3134	1211.8	
3135	1211.8	
3136	1211.8	
3137	1211.7	
3138	1211.8	
3139	1211.8	
3140	1211.8	
3141	1211.8	
3142	1211.8	
3143	1211.8	
3144	1211.8	
3145	1211.8	
3146	1211.8	
3147	1211.8	
3148	1211.8	
3149	1211.8	
3150	1211.9	
3151	1211.8	
3152	1211.8	
3153	1211.7	
3154	1211.7	
3155	1211.8	
3156	1211.9	
3157	1211.8	
3158	1211.7	
3159	1211.8	
3160	1211.8	
3161	1211.8	
3162	1211.8	
3163	1211.8	
3164	1211.8	
3165	1211.8	
3166	1211.7	
3167	1211.8	
3168	1211.8	
3169	1211.8	
3170	1211.8	
3171	1211.7	
3172	1211.8	
3173	1211.8	
3174	1211.8	
3175	1211.8	
3176	1211.8	
3177	1211.9	
3178	1211.8	
3179	1211.8	
3180	1211.9	
3181	1211.9	
3182	1211.8	
3183	1211.8	
3184	1211.8	
3185	1211.8	
3186	1211.8	
3187	1211.8	
3188	1211.8	
3189	1211.8	
3190	1211.8	
3191	1211.8	
3192	1211.9	
3193	1211.9	
3194	1211.8	
3195	1211.7	
3196	1211.9	
3197	1211.8	
3198	1211.9	
3199	1211.9	
3200	1211.8	
3201	1211.8	
3202	1211.9	
3203	1211.9	
3204	1211.8	
3205	1211.9	
3206	1211.9	
3207	1211.9	
3208	1211.9	
3209	1211.8	
3210	1211.8	
3211	1211.9	
3212	1211.9	
3213	1211.9	
3214	1211.9	
3215	1211.9	
3216	1211.9	
3217	1211.9	
3218	1211.9	
3219	1211.8	
3220	1211.9	
3221	1211.8	
3222	1211.9	
3223	1211.9	
3224	1211.9	
3225	1211.9	
3226	1211.9	
3227	1211.9	
3228	1211.9	
3229	1211.9	
3230	1211.9	
3231	1211.8	
3232	1211.9	
3233	1211.8	
3234	1211.9	
3235	1211.8	
3236	1211.9	
3237	1211.9	
3238	1211.9	
3239	1211.9	
3240	1211.9	
3241	1211.9	
3242	1211.9	
3243	1211.9	
3244	1211.9	
3245	1211.8	
3246	1211.9	
3247	1211.9	
3248	1211.8	
3249	1211.8	
3250	1211.8	
3251	1211.9	
3252	1211.9	
3253	1211.9	
3254	1211.8	
3255	1211.9	
3256	1211.9	
3257	1211.8	
3258	1211.9	
3259	1211.9	
3260	1211.9	
3261	1211.9	
3262	1211.8	
3263	1211.9	
3264	1211.9	
3265	1211.8	
3266	1211.9	
3267	1211.8	
3268	1211.8	
3269	1211.9	
3270	1211.9	
