Time,Channel A,Channel B,Channel C
(ns),(V),(mV),(mV)

-11.31914851,1.55905500,0.39370070,-1.57480300
-10.51914850,1.55905500,0.39370070,-1.57480300
-9.71914849,1.55905500,0.39370070,-1.57480300
-8.91914848,1.55905500,0.00000000,-1.57480300
-8.11914846,1.57480300,0.39370070,-1.96850400
-7.31914845,1.55905500,0.00000000,-1.57480300
-6.51914844,1.54330700,0.00000000,-1.18110200
-5.71914843,1.52755900,0.39370070,-1.57480300
-4.91914842,1.54330700,0.00000000,-1.57480300
-4.11914841,1.57480300,0.00000000,-1.57480300
-3.31914840,1.57480300,0.00000000,-1.18110200
-2.51914839,1.55905500,0.00000000,-1.57480300
-1.71914838,1.54330700,0.00000000,-1.57480300
-0.91914837,1.54330700,0.00000000,-1.18110200
-0.11914836,0.61417320,0.78740150,-1.57480300
0.68085165,-0.12598430,0.39370070,-1.57480300
1.48085166,0.01574803,0.00000000,-1.57480300
2.28085167,0.03149606,0.39370070,-1.57480300
3.08085168,0.09448819,0.39370070,-1.57480300
3.88085170,0.11023620,0.00000000,-1.57480300
4.68085171,0.06299213,0.78740150,-1.18110200
5.48085172,0.06299213,0.39370070,-1.57480300
6.28085173,0.06299213,0.39370070,-1.57480300
7.08085174,0.06299213,0.00000000,-1.96850400
7.88085175,0.04724409,0.39370070,-1.57480300
8.68085176,0.04724409,0.39370070,-1.18110200
9.48085177,0.04724409,0.00000000,-1.96850400
10.28085178,0.04724409,0.00000000,-1.18110200
11.08085179,0.04724409,0.39370070,-1.18110200
11.88085180,0.04724409,0.00000000,-0.78740150
12.68085181,0.03149606,0.78740150,0.39370070
13.48085182,0.04724409,1.57480300,0.39370070
14.28085183,0.03149606,1.96850400,0.39370070
15.08085185,0.03149606,1.57480300,-0.39370070
15.88085186,0.03149606,2.36220500,0.39370070
16.68085187,0.04724409,1.96850400,0.78740150
17.48085188,0.03149606,1.96850400,0.39370070
18.28085189,0.03149606,1.96850400,0.00000000
19.08085190,0.03149606,1.96850400,0.00000000
19.88085191,0.03149606,1.96850400,0.78740150
20.68085192,0.03149606,1.57480300,0.39370070
21.48085193,0.01574803,1.96850400,0.39370070
22.28085194,0.03149606,1.18110200,0.39370070
23.08085195,0.03149606,2.75590500,-0.39370070
23.88085196,0.03149606,1.96850400,0.00000000
24.68085197,0.03149606,1.57480300,0.39370070
25.48085198,0.03149606,1.57480300,0.00000000
26.28085199,0.03149606,1.96850400,0.00000000
27.08085201,0.03149606,1.96850400,0.00000000
27.88085202,0.03149606,1.96850400,0.39370070
28.68085203,0.03149606,1.96850400,-0.39370070
29.48085204,0.01574803,1.57480300,0.00000000
30.28085205,0.01574803,1.57480300,0.00000000
31.08085206,0.03149606,1.57480300,0.00000000
31.88085207,0.01574803,1.96850400,0.39370070
32.68085208,0.00000000,1.96850400,-0.39370070
33.48085209,0.01574803,1.96850400,-0.78740150
34.28085210,0.04724409,1.96850400,-0.39370070
35.08085211,0.03149606,1.96850400,-0.78740150
35.88085212,0.00000000,1.96850400,-0.39370070
36.68085213,0.03149606,1.96850400,0.00000000
37.48085214,0.01574803,1.96850400,-0.39370070
38.28085215,0.03149606,1.96850400,-0.39370070
39.08085217,0.03149606,1.57480300,-0.39370070
39.88085218,0.03149606,1.57480300,0.00000000
40.68085219,0.01574803,1.18110200,0.00000000
41.48085220,0.01574803,1.18110200,0.00000000
42.28085221,0.01574803,1.18110200,0.00000000
43.08085222,0.01574803,1.57480300,-0.39370070
43.88085223,0.01574803,2.36220500,-0.39370070
44.68085224,0.01574803,1.96850400,-0.39370070
45.48085225,0.01574803,1.18110200,-0.39370070
46.28085226,0.01574803,1.57480300,-0.39370070
47.08085227,0.01574803,1.18110200,0.00000000
47.88085228,0.01574803,1.18110200,-0.39370070
48.68085229,0.01574803,1.96850400,-0.39370070
49.48085230,0.01574803,1.57480300,-0.39370070
50.28085232,0.01574803,1.57480300,-0.39370070
51.08085233,0.00000000,1.57480300,-0.39370070
51.88085234,0.01574803,1.57480300,-0.39370070
52.68085235,0.01574803,1.57480300,-0.39370070
53.48085236,0.01574803,1.18110200,-0.39370070
54.28085237,0.01574803,1.18110200,-0.78740150
55.08085238,0.01574803,1.18110200,-0.39370070
55.88085239,0.01574803,1.57480300,-0.78740150
56.68085240,0.01574803,1.18110200,-0.39370070
57.48085241,0.01574803,1.96850400,-0.39370070
58.28085242,0.01574803,1.57480300,-0.39370070
59.08085243,0.00000000,1.18110200,-0.39370070
59.88085244,0.01574803,1.57480300,-1.18110200
60.68085245,0.01574803,1.57480300,-0.39370070
61.48085246,0.00000000,1.18110200,-0.39370070
62.28085248,0.01574803,1.96850400,-0.39370070
63.08085249,0.01574803,1.57480300,-0.39370070
63.88085250,0.03149606,1.18110200,-0.78740150
64.68085251,0.00000000,1.57480300,-1.18110200
65.48085252,0.01574803,1.18110200,-0.78740150
66.28085253,0.00000000,1.18110200,-0.39370070
67.08085254,0.00000000,1.18110200,-0.78740150
67.88085255,0.01574803,0.78740150,-0.39370070
68.68085256,0.01574803,0.78740150,-0.39370070
69.48085257,0.01574803,1.18110200,-1.18110200
70.28085258,0.01574803,0.78740150,-0.78740150
71.08085259,0.00000000,1.18110200,-1.18110200
71.88085260,0.01574803,0.78740150,-1.18110200
72.68085261,0.01574803,1.57480300,-0.39370070
73.48085262,0.01574803,1.57480300,-0.78740150
74.28085264,0.00000000,1.18110200,-0.78740150
75.08085265,0.01574803,1.57480300,-0.39370070
75.88085266,0.01574803,1.57480300,-0.39370070
76.68085267,0.01574803,1.18110200,-0.78740150
77.48085268,0.01574803,1.18110200,-0.78740150
78.28085269,0.01574803,0.78740150,-0.39370070
79.08085270,0.00000000,1.57480300,-0.78740150
79.88085271,0.01574803,0.78740150,-0.78740150
80.68085272,0.00000000,1.18110200,0.00000000
81.48085273,0.01574803,0.78740150,0.00000000
82.28085274,0.01574803,1.18110200,-0.39370070
83.08085275,0.01574803,1.18110200,-1.18110200
83.88085276,0.00000000,0.78740150,-0.78740150
84.68085277,0.01574803,1.57480300,-0.78740150
85.48085279,0.01574803,1.18110200,0.00000000
86.28085280,0.00000000,1.18110200,-0.78740150
87.08085281,0.00000000,0.78740150,-0.78740150
87.88085282,0.01574803,0.78740150,-0.78740150
88.68085283,0.01574803,1.18110200,-0.78740150
89.48085284,0.01574803,1.18110200,-0.78740150
90.28085285,0.01574803,1.18110200,-0.39370070
91.08085286,0.01574803,0.78740150,-0.78740150
91.88085287,0.01574803,0.39370070,-0.78740150
92.68085288,0.01574803,0.78740150,-0.78740150
93.48085289,0.01574803,1.18110200,-0.78740150
